  3.80765	    332.835647	        134.9857038   
  3.85	        414.9763286	        350.0077839   
  3.89	        1871.45996	        325.2025878   
  3.895	    1301.274854	        348.2665001   
  3.89624	    2072.006689	        132.6055424   
  3.9	        1858.569344	        347.7311235   
  3.905	    2564.524748	        343.6713977   
  3.91	        2712.91175	        355.9013465   
  3.915	    2660.586586	        351.8923645   
  3.92	        3268.147687	        377.835451    
  3.925	    3448.2603	        384.7353828   
  3.93	        3280.187197	        381.292853    
  3.935	    3381.563934	        366.5715463   
  3.94	        4344.232139	        375.7714293   
  3.95	        4593.405076	        368.0950207   
  3.97	        4381.832161	        380.7924874   
  3.975	    4662.611953	        355.9803551   
  3.98	        5843.047862	        379.5177625   
  3.985	    5588.923202	        375.1319798   
  3.995	    5551.559791	        373.7167459   
  4	        5851.002814	        385.0436087   
  4.005	    5906.947483	        389.0249349   
  4.00762	    6056.37753	        47.50815651   
  4.01	        6338.523402	        399.5061263   
  4.012	    6862.93807	        427.667199    
  4.014	    6647.214557	        424.2891631   
  4.016	    7205.861677	        428.0525442   
  4.018	    7593.946722	        423.7060893   
  4.02	        8467.084941	        441.6373989   
  4.025	    9472.048136	        466.0391561   
  4.03	        10812.21465	        301.2781936   
  4.035	    11834.85277	        483.91031     
  4.04	        11264.40816	        477.4532794   
  4.055	    9747.80887	        448.1240248   
  4.06	        10102.64099	        471.3330615   
  4.065	    9474.650864	        442.9428806   
  4.08	        9144.068112	        411.8871543   
  4.08545	    8842.391636	        159.009665    
  4.09	        8761.983456	        415.839109    
  4.1	        8277.415488	        414.0959564   
  4.11	        9307.541552	        436.1630654   
  4.12	        8693.604553	        420.1035612   
  4.12848	    8399.743287	        57.72411732   
  4.13	        9633.680358	        444.6383558   
  4.14	        9343.836494	        441.4730766   
  4.145	    9442.344134	        427.9835233   
  4.15	        9246.858263	        440.1755149   
  4.15744	    8742.787337	        58.49909585   
  4.16	        8763.191475	        414.6872222   
  4.17	        9371.526231	        283.2899979   
  4.18	        8829.035371	        442.522515    
  4.18859	    8224.051878	        178.392046    
  4.1888	    7902.955615	        49.70343532   
  4.19 	    8103.620001	        429.6827861   
  4.195	    9007.069167	        436.5874982   
  4.1989	    7545.19344	        49.36506572   
  4.2	        7973.518083	        419.0869524   
  4.203	    8138.864282	        446.3125509   
  4.206	    8095.267322	        421.0262946   
  4.20773	    7520.391299	        153.753224    
  4.2092	    6734.897545	        48.49204617   
  4.21	        6723.884839	        400.6753753   
  4.215	    7044.972051	        395.1944055   
  4.21713	    6460.482258	        149.4723884   
  4.2187	    5909.565806	        46.85355792   
  4.22	        5817.59091	        380.6502794   
  4.225	    4984.025036	        360.9267687   
  4.22626	    5202.740156	        31.13307187   
  4.23	        4687.864195	        356.4883432   
  4.235	    4473.432835	        351.851361    
  4.2357	    4489.971082	        43.42414986   
  4.24	        4777.02277	        378.2421623   
  4.24166	    4178.140178	        134.7224237   
  4.243	    5004.019198	        346.3261223   
  4.2438	    4200.321966	        42.53664896   
  4.245	    3677.810613	        335.8150716   
  4.248	    4321.495386	        341.4092806   
  4.25	        4652.236458	        354.1661538   
  4.255	    3730.821067	        335.644699    
  4.25797	    4057.718682	        34.34137946   
  4.26	        4051.091389	        335.2678006   
  4.265	    3623.460145	        332.0255845   
  4.2668	    4066.88336	        42.3272479    
  4.27	        3656.458909	        332.3006012   
  4.275	    3355.404162	        330.3326118   
  4.2777	    3997.625046	        73.51044681   
  4.28	        3886.004412	        335.8196328   
  4.285	    4131.703212	        334.3317819   
  4.28788	    3938.932962	        43.74008619   
  4.29	        4303.886673	        334.1131587   
  4.3	        4073.051032	        339.93408     
