
380765	   3.80765           1.05636462
385000	   3.85              1.0521303
389000	   3.89              1.04932968
389500	   3.895             1.04894516
389624	   3.89624           1.04883475
390000	   3.9               1.04849454
390500	   3.905             1.0483631
391000	   3.91              1.04803724
391500	   3.915             1.04804997
392000	   3.92              1.04848773
392500	   3.925             1.04846197
393000	   3.93              1.04845967
393500	   3.935             1.04860284
394000	   3.94              1.04839669
394500	   3.945             1.04793885             remove
395000	   3.95              1.04826485
395500	   3.955             1.04805357             remove 
396000	   3.96              1.04736989             remove 
396500	   3.965             1.04649245             remove 
397000	   3.97              1.04628173
397500	   3.975             1.04660367
398000	   3.98              1.04672248
398500	   3.985             1.04670334
399000	   3.99              1.04655571             remove 
399500	   3.995             1.04625514
400000	   4                 1.04543423
400500	   4.005             1.0444388
400762	   4.00762           1.04407425
401000	   4.01              1.04364288
401200	   4.012             1.04350117
401400	   4.014             1.04336996
401600	   4.016             1.04324069
401800	   4.018             1.04325451
402000	   4.02              1.0434077
402500	   4.025             1.04514916
403000	   4.03              1.04666882
403500	   4.035             1.04822639
404000	   4.04              1.0487202
405000	   4.05              1.04966312             remove 
405500	   4.055             1.05000335
406000	   4.06              1.05066192
406500	   4.065             1.05129185
407000	   4.07              1.05133545             remove 
408000	   4.08              1.05129399
408545	   4.08545           1.05142588
409000	   4.09              1.05153599
410000	   4.1               1.05163213
411000	   4.11              1.0514858
412000	   4.12              1.05154867
412848	   4.12848           1.05244822
413000	   4.13              1.05252331
414000	   4.14              1.05219704
414500	   4.145             1.05190514
415000	   4.15              1.05211688
415744	   4.15744           1.05325897
416000	   4.16              1.05346116
417000	   4.17              1.0537006
418000	   4.18              1.05432226
418859	   4.18859           1.05576194
418880	   4.1888            1.05576194
419000	   4.19              1.05589139
419500	   4.195             1.05614152
419890	   4.1989            1.05641913
420000	   4.2               1.05654275
420300	   4.203             1.05694064
420600	   4.206             1.05685412
420773	   4.20773           1.05682522
420920	   4.2092            1.05676739
421000	   4.21              1.05676739
421500	   4.215             1.05617627
421713	   4.21713           1.05624309
421870	   4.2187            1.0562993
422000	   4.22              1.05635551
422500	   4.225             1.05641245
422626	   4.22626           1.05640133
423000	   4.23              1.0560878
423500	   4.235             1.05550361
423570	   4.2357            1.05550361
424000	   4.24              1.05535842
424166	   4.24166           1.05546049
424300	   4.243             1.05551521
424380	   4.2438            1.05551521
424500	   4.245             1.05552262
424800	   4.248             1.05516832
425000	   4.25              1.05480891
