          path                                                              c0                 c1              fsig                 mean1             mean2              nbkg              nsig            sigma1            sigma2    
        mass_fit_mc_mode401_momentum_costheta_131.cpp.sh.out        8.8684e-01        -1.3973e+00        8.8732e-01        1.9684e+00        1.9681e+00        2.6660e+01        6.9034e+02        3.7821e-03        1.1283e-02
        mass_fit_mc_mode401_momentum_costheta_132.cpp.sh.out        -3.4843e-02        -1.2044e+00        2.2090e-01        1.9680e+00        1.9688e+00        5.3627e+01        7.0954e+02        1.9675e-03        4.5864e-03
        mass_fit_mc_mode401_momentum_costheta_133.cpp.sh.out        9.9796e-01        8.5361e-01        7.8876e-01        1.9688e+00        1.9674e+00        1.1904e+01        6.7911e+02        3.7057e-03        9.5570e-03
        mass_fit_mc_mode401_momentum_costheta_134.cpp.sh.out        -3.6957e-01        -8.7450e-01        2.1846e-01        1.9702e+00        1.9684e+00        5.4176e+01        7.1086e+02        5.9449e-03        3.8756e-03
        mass_fit_mc_mode401_momentum_costheta_135.cpp.sh.out        4.5392e-01        -8.0731e-01        6.5074e-01        1.9684e+00        1.9682e+00        4.4555e+01        7.1246e+02        3.5862e-03        7.0434e-03
        mass_fit_mc_mode401_momentum_costheta_136.cpp.sh.out        8.0353e-02        -5.3370e-01        4.6443e-02        1.9679e+00        1.9688e+00        4.1833e+01        6.7616e+02        1.4624e-03        5.0189e-03
        mass_fit_mc_mode401_momentum_costheta_137.cpp.sh.out        4.6116e-01        6.6710e-03        8.1337e-01        1.9683e+00        1.9673e+00        1.2768e+01        7.0721e+02        4.3071e-03        9.3582e-03
        mass_fit_mc_mode401_momentum_costheta_138.cpp.sh.out        -3.5898e-01        -1.0083e+00        8.1603e-02        1.9715e+00        1.9684e+00        5.9350e+01        6.2372e+02        1.2064e-03        4.6272e-03
        mass_fit_mc_mode401_momentum_costheta_139.cpp.sh.out        -1.2351e-01        -1.8999e+00        2.5302e-01        1.9694e+00        1.9685e+00        9.8613e+01        5.6339e+02        3.1810e-03        4.7345e-03
        mass_fit_mc_mode401_momentum_costheta_140.cpp.sh.out        1.3740e-01        -7.3556e-01        1.3043e-01        1.9700e+00        1.9684e+00        4.9246e+01        6.1383e+02        3.1402e-03        5.2462e-03
        mass_fit_mc_mode401_momentum_costheta_141.cpp.sh.out        -9.7349e-03        -5.4817e-01        7.1872e-01        1.9687e+00        1.9672e+00        5.0478e+01        6.5752e+02        3.5978e-03        7.2781e-03
        mass_fit_mc_mode401_momentum_costheta_142.cpp.sh.out        -7.9161e-01        -1.3970e+00        1.1158e-02        1.9808e+00        1.9690e+00        6.5816e+01        5.7118e+02        8.2098e-04        4.7564e-03
        mass_fit_mc_mode401_momentum_costheta_143.cpp.sh.out        -4.5597e-01        -1.6978e+00        3.4980e-01        1.9687e+00        1.9688e+00        7.7999e+01        5.5587e+02        3.6282e-03        5.6651e-03
        mass_fit_mc_mode401_momentum_costheta_144.cpp.sh.out        -1.5803e-01        -6.5004e-01        8.2195e-01        1.9693e+00        1.9673e+00        5.7078e+01        5.6192e+02        5.8569e-03        2.7423e-03
        mass_fit_mc_mode401_momentum_costheta_145.cpp.sh.out        -2.0941e-01        -7.5550e-01        4.0346e-02        1.9701e+00        1.9684e+00        5.2494e+01        5.7448e+02        6.1646e-04        5.3328e-03
        mass_fit_mc_mode401_momentum_costheta_146.cpp.sh.out        -3.3541e-01        -4.0612e-01        2.2693e-02        1.9679e+00        1.9685e+00        4.2942e+01        5.7205e+02        7.4622e-05        5.7169e-03
        mass_fit_mc_mode401_momentum_costheta_147.cpp.sh.out        3.4879e-01        -1.3839e+00        1.7167e-01        1.9700e+00        1.9682e+00        8.1707e+01        5.2425e+02        3.1301e-03        5.6206e-03
        mass_fit_mc_mode401_momentum_costheta_148.cpp.sh.out        -1.8460e-01        -1.7158e+00        2.3121e-02        1.9709e+00        1.9690e+00        5.4716e+01        5.3423e+02        3.8228e-05        5.2275e-03
        mass_fit_mc_mode401_momentum_costheta_149.cpp.sh.out        -1.5000e+00        -2.4999e+00        1.9217e-02        1.9900e+00        1.9687e+00        7.0457e+01        5.5065e+02        3.1342e-03        5.6199e-03
        mass_fit_mc_mode401_momentum_costheta_150.cpp.sh.out        -6.9286e-01        -1.0776e+00        5.5720e-02        1.9710e+00        1.9683e+00        4.6636e+01        4.3937e+02        1.5395e-03        5.9825e-03
        mass_fit_mc_mode401_momentum_costheta_151.cpp.sh.out        6.7125e-02        -8.8845e-01        6.9217e-01        1.9685e+00        1.9686e+00        2.8656e+01        7.8738e+02        2.9123e-03        7.4738e-03
        mass_fit_mc_mode401_momentum_costheta_152.cpp.sh.out        -5.6454e-01        -1.3912e+00        5.1701e-01        1.9686e+00        1.9688e+00        3.8905e+01        7.8307e+02        2.7378e-03        5.5814e-03
        mass_fit_mc_mode401_momentum_costheta_153.cpp.sh.out        4.2088e-01        -1.3716e-01        7.1155e-01        1.9686e+00        1.9682e+00        2.4930e+01        7.7406e+02        3.4176e-03        7.2361e-03
        mass_fit_mc_mode401_momentum_costheta_154.cpp.sh.out        -4.8998e-01        -1.0763e+00        7.9980e-01        1.9682e+00        1.9681e+00        6.0653e+01        6.9335e+02        3.3530e-03        5.8549e-03
        mass_fit_mc_mode401_momentum_costheta_155.cpp.sh.out        -3.6855e-01        -9.2965e-01        2.9164e-01        1.9686e+00        1.9683e+00        6.5453e+01        7.1255e+02        2.2954e-03        4.8938e-03
        mass_fit_mc_mode401_momentum_costheta_156.cpp.sh.out        -2.9945e-01        9.8763e-01        8.4569e-01        1.9682e+00        1.9681e+00        6.2450e+00        7.3691e+02        3.7544e-03        1.0211e-02
        mass_fit_mc_mode401_momentum_costheta_157.cpp.sh.out        -8.6046e-02        -5.6986e-01        1.8199e-01        1.9711e+00        1.9683e+00        6.1762e+01        6.7314e+02        5.5133e-03        3.2679e-03
        mass_fit_mc_mode401_momentum_costheta_158.cpp.sh.out        -3.6246e-01        -2.3207e-01        4.2233e-01        1.9690e+00        1.9682e+00        4.4409e+01        6.9454e+02        2.4101e-03        5.4173e-03
        mass_fit_mc_mode401_momentum_costheta_159.cpp.sh.out        2.5480e-01        -1.2068e+00        1.5010e-02        1.9400e+00        1.9689e+00        5.3272e+01        6.6873e+02        1.9999e-02        4.0439e-03
        mass_fit_mc_mode401_momentum_costheta_160.cpp.sh.out        -1.7181e-01        -3.9206e-01        1.5755e-01        1.9674e+00        1.9686e+00        6.6889e+01        6.5211e+02        1.8855e-03        4.5513e-03
        mass_fit_mc_mode401_momentum_costheta_161.cpp.sh.out        2.4416e-02        -7.7366e-01        6.0416e-01        1.9689e+00        1.9687e+00        4.8880e+01        6.8910e+02        3.3058e-03        6.9454e-03
        mass_fit_mc_mode401_momentum_costheta_162.cpp.sh.out        -7.0534e-01        9.3124e-01        2.9452e-01        1.9675e+00        1.9691e+00        1.3279e+01        7.2472e+02        8.6685e-03        3.8232e-03
        mass_fit_mc_mode401_momentum_costheta_163.cpp.sh.out        2.6861e-01        -1.0914e+00        5.1995e-01        1.9690e+00        1.9679e+00        4.7516e+01        6.7754e+02        3.3878e-03        6.5810e-03
        mass_fit_mc_mode401_momentum_costheta_164.cpp.sh.out        -2.6877e-01        -1.0451e+00        7.8210e-01        1.9689e+00        1.9684e+00        7.0376e+01        6.4361e+02        3.7746e-03        6.6776e-03
        mass_fit_mc_mode401_momentum_costheta_165.cpp.sh.out        3.6612e-01        -1.3013e+00        3.6981e-02        1.9697e+00        1.9684e+00        7.7213e+01        6.0478e+02        4.5437e-04        4.6605e-03
        mass_fit_mc_mode401_momentum_costheta_166.cpp.sh.out        -6.6828e-02        -2.5000e+00        2.9889e-02        1.9671e+00        1.9689e+00        8.5687e+01        6.1935e+02        1.2107e-04        4.5155e-03
        mass_fit_mc_mode401_momentum_costheta_167.cpp.sh.out        -2.0495e-02        -7.7293e-01        1.9417e-01        1.9692e+00        1.9687e+00        4.3900e+01        5.8598e+02        2.2990e-03        5.5996e-03
        mass_fit_mc_mode401_momentum_costheta_168.cpp.sh.out        7.7983e-02        -4.1926e-01        6.6763e-02        1.9708e+00        1.9684e+00        4.6430e+01        5.9462e+02        1.4402e-03        5.6504e-03
        mass_fit_mc_mode401_momentum_costheta_169.cpp.sh.out        -1.4853e-02        -3.2390e-01        2.5554e-02        1.9706e+00        1.9682e+00        4.6140e+01        5.7787e+02        2.5005e-04        5.2114e-03
        mass_fit_mc_mode401_momentum_costheta_170.cpp.sh.out        1.3176e-02        -4.0990e-01        7.8392e-02        1.9685e+00        1.9685e+00        4.5342e+01        5.9063e+02        2.0710e-03        5.4263e-03
        mass_fit_mc_mode401_momentum_costheta_171.cpp.sh.out        -2.3437e-01        -1.0133e+00        6.5441e-02        1.9665e+00        1.9690e+00        4.8694e+01        5.8130e+02        1.3547e-03        5.5566e-03
        mass_fit_mc_mode401_momentum_costheta_172.cpp.sh.out        -1.5023e-01        -5.7780e-01        5.6537e-02        1.9702e+00        1.9682e+00        6.2308e+01        5.5069e+02        6.7545e-04        5.5713e-03
        mass_fit_mc_mode401_momentum_costheta_173.cpp.sh.out        -2.2509e-01        6.8065e-01        4.5885e-01        1.9684e+00        1.9680e+00        1.5726e+01        6.2929e+02        3.7313e-03        8.2799e-03
        mass_fit_mc_mode401_momentum_costheta_174.cpp.sh.out        1.9995e-02        -3.0000e+00        1.8758e-01        1.9709e+00        1.9678e+00        3.8849e+01        5.6421e+02        2.9866e-03        6.9435e-03
        mass_fit_mc_mode401_momentum_costheta_175.cpp.sh.out        -1.0000e+00        -2.5000e+00        2.8236e-01        1.9677e+00        1.9695e+00        5.6461e+01        5.1157e+02        4.2893e-03        6.2272e-03
        mass_fit_mc_mode401_momentum_costheta_176.cpp.sh.out        -2.4400e-01        -8.0496e-01        7.2596e-02        1.9698e+00        1.9684e+00        6.2302e+01        7.5372e+02        8.0919e-04        3.9131e-03
        mass_fit_mc_mode401_momentum_costheta_177.cpp.sh.out        -6.2934e-01        -1.0520e+00        7.8069e-01        1.9681e+00        1.9703e+00        6.4663e+01        7.1637e+02        3.3162e-03        6.8416e-03
        mass_fit_mc_mode401_momentum_costheta_178.cpp.sh.out        -4.3963e-01        -8.7910e-01        7.5518e-01        1.9685e+00        1.9684e+00        4.4441e+01        7.5547e+02        3.1826e-03        6.9008e-03
        mass_fit_mc_mode401_momentum_costheta_179.cpp.sh.out        -5.1333e-01        7.3961e-01        7.9274e-01        1.9687e+00        1.9690e+00        2.1159e+01        7.7390e+02        3.4001e-03        8.9951e-03
        mass_fit_mc_mode401_momentum_costheta_180.cpp.sh.out        -2.0621e-02        -1.2894e+00        3.8642e-01        1.9687e+00        1.9682e+00        6.2393e+01        6.9160e+02        3.0720e-03        4.7873e-03
        mass_fit_mc_mode401_momentum_costheta_181.cpp.sh.out        -8.1980e-02        -6.4256e-01        7.3529e-01        1.9686e+00        1.9672e+00        4.0085e+01        7.0500e+02        3.3694e-03        7.6023e-03
        mass_fit_mc_mode401_momentum_costheta_182.cpp.sh.out        -1.1048e-01        -2.1514e-01        7.6065e-01        1.9684e+00        1.9689e+00        3.7620e+01        6.7240e+02        3.5597e-03        7.1515e-03
        mass_fit_mc_mode401_momentum_costheta_183.cpp.sh.out        8.6965e-02        -1.6052e-01        8.3196e-01        1.9685e+00        1.9671e+00        1.3632e+01        7.6037e+02        3.8928e-03        1.0708e-02
        mass_fit_mc_mode401_momentum_costheta_184.cpp.sh.out        2.1129e-01        -1.2853e+00        3.1129e-02        1.9702e+00        1.9679e+00        9.7985e+01        6.7799e+02        4.0186e-04        4.4049e-03
        mass_fit_mc_mode401_momentum_costheta_185.cpp.sh.out        5.9189e-03        -1.1046e+00        2.8136e-02        1.9677e+00        1.9687e+00        1.0456e+02        6.5345e+02        1.2998e-03        4.0523e-03
        mass_fit_mc_mode401_momentum_costheta_186.cpp.sh.out        1.1565e-01        -6.4105e-01        6.2364e-01        1.9688e+00        1.9680e+00        3.6980e+01        7.3402e+02        3.6010e-03        6.8979e-03
        mass_fit_mc_mode401_momentum_costheta_187.cpp.sh.out        -4.1290e-01        -3.4097e-01        7.6559e-01        1.9686e+00        1.9687e+00        4.2865e+01        7.1417e+02        3.8395e-03        6.9220e-03
        mass_fit_mc_mode401_momentum_costheta_188.cpp.sh.out        -2.9637e-02        -6.9570e-01        5.9259e-02        1.9678e+00        1.9686e+00        8.4733e+01        6.7927e+02        6.2547e-04        4.7967e-03
        mass_fit_mc_mode401_momentum_costheta_189.cpp.sh.out        -1.3259e-01        5.0373e-01        4.7525e-01        1.9689e+00        1.9686e+00        1.9730e+01        6.8734e+02        3.2497e-03        6.9039e-03
        mass_fit_mc_mode401_momentum_costheta_190.cpp.sh.out        -1.9846e-01        -8.7213e-01        1.5154e-02        1.9771e+00        1.9688e+00        6.1955e+01        6.7304e+02        2.8641e-03        4.6389e-03
        mass_fit_mc_mode401_momentum_costheta_191.cpp.sh.out        3.3906e-01        -8.9040e-01        5.2710e-01        1.9686e+00        1.9682e+00        4.0031e+01        6.5700e+02        3.7103e-03        6.6885e-03
        mass_fit_mc_mode401_momentum_costheta_192.cpp.sh.out        -1.8235e-01        -2.4668e-01        5.3370e-01        1.9691e+00        1.9685e+00        5.6840e+01        6.1296e+02        3.4356e-03        5.9141e-03
        mass_fit_mc_mode401_momentum_costheta_193.cpp.sh.out        -9.7901e-01        -1.7695e+00        2.1502e-02        1.9794e+00        1.9685e+00        6.2863e+01        5.7814e+02        8.1079e-04        4.7278e-03
        mass_fit_mc_mode401_momentum_costheta_194.cpp.sh.out        1.1600e+00        -2.3582e+00        7.7259e-02        1.9699e+00        1.9683e+00        7.8213e+01        5.6682e+02        8.9640e-04        5.2149e-03
        mass_fit_mc_mode401_momentum_costheta_195.cpp.sh.out        3.2200e-01        -8.2531e-01        6.8224e-02        1.9726e+00        1.9682e+00        6.0505e+01        5.7349e+02        1.8333e-03        5.5528e-03
        mass_fit_mc_mode401_momentum_costheta_196.cpp.sh.out        -2.3929e-01        -8.7813e-01        2.5978e-01        1.9696e+00        1.9683e+00        5.5577e+01        5.9548e+02        3.1304e-03        5.9307e-03
        mass_fit_mc_mode401_momentum_costheta_197.cpp.sh.out        -1.2580e+00        -3.0243e+00        9.0356e-02        1.9613e+00        1.9699e+00        1.0290e+02        5.1304e+02        3.4141e-03        4.9612e-03
        mass_fit_mc_mode401_momentum_costheta_198.cpp.sh.out        -3.1103e-01        -1.2587e+00        9.6840e-01        1.9685e+00        1.9526e+00        2.5440e+01        5.6558e+02        5.8446e-03        4.3719e-03
        mass_fit_mc_mode401_momentum_costheta_199.cpp.sh.out        -9.9997e-01        -1.9998e+00        5.6627e-02        1.9696e+00        1.9686e+00        3.1366e+01        5.4661e+02        1.0515e-03        6.9872e-03
        mass_fit_mc_mode401_momentum_costheta_200.cpp.sh.out        -2.6902e-02        -2.5448e-01        2.1598e-02        1.9661e+00        1.9682e+00        2.9995e+01        5.1600e+02        9.0237e-05        6.5354e-03
        mass_fit_mc_mode401_momentum_costheta_201.cpp.sh.out        3.7675e-02        9.9932e-01        1.7392e-01        1.9695e+00        1.9683e+00        4.7050e+00        7.9128e+02        9.8437e-03        3.5554e-03
        mass_fit_mc_mode401_momentum_costheta_202.cpp.sh.out        -8.2790e-02        -2.0000e+00        7.2488e-01        1.9684e+00        1.9689e+00        4.8981e+01        7.4496e+02        3.4644e-03        6.8909e-03
        mass_fit_mc_mode401_momentum_costheta_203.cpp.sh.out        -3.7352e-01        -9.0103e-01        5.9592e-01        1.9683e+00        1.9685e+00        5.6574e+01        7.4642e+02        3.1987e-03        5.8882e-03
        mass_fit_mc_mode401_momentum_costheta_204.cpp.sh.out        -2.6094e-01        -3.7377e-01        5.0026e-02        1.9693e+00        1.9684e+00        5.0708e+01        7.2131e+02        2.5997e-04        4.3835e-03
        mass_fit_mc_mode401_momentum_costheta_205.cpp.sh.out        -5.7320e-02        -1.0913e+00        4.8462e-01        1.9677e+00        1.9684e+00        4.2737e+01        7.0625e+02        2.7707e-03        5.6248e-03
        mass_fit_mc_mode401_momentum_costheta_206.cpp.sh.out        -1.8567e-01        5.0383e-01        7.0577e-01        1.9685e+00        1.9685e+00        2.6702e+01        7.3731e+02        3.6076e-03        7.2166e-03
        mass_fit_mc_mode401_momentum_costheta_207.cpp.sh.out        4.4188e-02        -2.6916e-01        7.1858e-01        1.9684e+00        1.9683e+00        2.5199e+01        7.1574e+02        3.3021e-03        8.9779e-03
        mass_fit_mc_mode401_momentum_costheta_208.cpp.sh.out        -2.0805e-01        -9.6319e-01        2.5914e-01        1.9686e+00        1.9686e+00        5.1917e+01        6.8207e+02        2.5421e-03        4.8949e-03
        mass_fit_mc_mode401_momentum_costheta_209.cpp.sh.out        1.8739e-02        -1.3144e+00        7.3999e-01        1.9684e+00        1.9692e+00        6.1689e+01        7.0131e+02        3.5732e-03        5.7270e-03
        mass_fit_mc_mode401_momentum_costheta_210.cpp.sh.out        1.4584e-01        5.9637e-01        6.6271e-01        1.9690e+00        1.9672e+00        2.6292e+01        7.4168e+02        3.5388e-03        7.8390e-03
        mass_fit_mc_mode401_momentum_costheta_211.cpp.sh.out        2.8912e-02        -1.9588e-01        7.3522e-01        1.9689e+00        1.9676e+00        3.7577e+01        7.2351e+02        3.5954e-03        7.4698e-03
        mass_fit_mc_mode401_momentum_costheta_212.cpp.sh.out        -5.1439e-01        -1.4189e+00        8.5319e-01        1.9686e+00        1.9692e+00        7.2391e+01        6.9463e+02        4.2525e-03        6.8277e-03
        mass_fit_mc_mode401_momentum_costheta_213.cpp.sh.out        -2.6903e-01        -8.2171e-01        5.2931e-02        1.9693e+00        1.9686e+00        5.5206e+01        6.4160e+02        3.6666e-04        4.8671e-03
        mass_fit_mc_mode401_momentum_costheta_214.cpp.sh.out        -1.5099e-01        -8.2740e-01        4.4207e-01        1.9691e+00        1.9685e+00        4.0304e+01        7.0776e+02        2.9718e-03        6.4052e-03
        mass_fit_mc_mode401_momentum_costheta_215.cpp.sh.out        -2.3140e-01        6.9040e-01        6.4698e-01        1.9687e+00        1.9697e+00        1.3543e+01        7.1745e+02        3.7401e-03        8.0981e-03
        mass_fit_mc_mode401_momentum_costheta_216.cpp.sh.out        -5.1092e-02        -1.1077e+00        1.2834e-01        1.9702e+00        1.9684e+00        8.8285e+01        6.0672e+02        3.0314e-03        4.8436e-03
        mass_fit_mc_mode401_momentum_costheta_217.cpp.sh.out        8.9394e-02        -6.3586e-01        1.6103e-02        1.9797e+00        1.9685e+00        7.1394e+01        6.2261e+02        8.8616e-04        4.7542e-03
        mass_fit_mc_mode401_momentum_costheta_218.cpp.sh.out        -5.2369e-01        -3.3457e-01        3.0348e-01        1.9684e+00        1.9688e+00        3.3733e+01        6.5227e+02        8.4100e-03        4.1952e-03
        mass_fit_mc_mode401_momentum_costheta_219.cpp.sh.out        2.4612e-01        -5.0087e-01        3.8269e-02        1.9671e+00        1.9684e+00        3.1801e+01        5.9222e+02        6.5985e-04        6.1456e-03
        mass_fit_mc_mode401_momentum_costheta_220.cpp.sh.out        2.9308e-01        -7.3316e-01        3.0223e-01        1.9699e+00        1.9684e+00        3.6589e+01        5.8441e+02        3.3997e-03        6.5035e-03
        mass_fit_mc_mode401_momentum_costheta_221.cpp.sh.out        6.3755e-01        9.4631e-01        2.0591e-01        1.9677e+00        1.9691e+00        5.3253e+00        6.0067e+02        9.6857e-03        4.8947e-03
        mass_fit_mc_mode401_momentum_costheta_222.cpp.sh.out        4.3922e-01        -2.2911e-01        5.7381e-01        1.9691e+00        1.9673e+00        1.1059e+01        6.0993e+02        4.5384e-03        8.7155e-03
        mass_fit_mc_mode401_momentum_costheta_223.cpp.sh.out        2.6112e-01        2.8629e-01        1.6252e-01        1.9681e+00        1.9689e+00        2.9406e+01        5.8262e+02        2.2958e-03        6.7298e-03
        mass_fit_mc_mode401_momentum_costheta_224.cpp.sh.out        -3.4708e-01        -4.0766e-01        3.7701e-02        1.9716e+00        1.9689e+00        4.8986e+01        5.9298e+02        4.4613e-04        6.0886e-03
        mass_fit_mc_mode401_momentum_costheta_225.cpp.sh.out        8.9554e-02        -5.6253e-01        9.2639e-01        1.9685e+00        1.9705e+00        2.7620e+01        4.9239e+02        6.6952e-03        1.6233e-03
        mass_fit_mc_mode401_momentum_costheta_226.cpp.sh.out        9.8146e-02        -2.2323e+00        1.0029e-01        1.9693e+00        1.9682e+00        6.9270e+01        7.6675e+02        2.3251e-03        4.1373e-03
        mass_fit_mc_mode401_momentum_costheta_227.cpp.sh.out        2.3080e-01        -1.9346e+00        4.4713e-01        1.9685e+00        1.9681e+00        5.7873e+01        7.7812e+02        2.7318e-03        5.0768e-03
        mass_fit_mc_mode401_momentum_costheta_228.cpp.sh.out        2.6542e-01        5.5609e-02        6.5600e-01        1.9682e+00        1.9695e+00        2.4952e+01        7.4804e+02        2.9991e-03        7.5785e-03
        mass_fit_mc_mode401_momentum_costheta_229.cpp.sh.out        2.9808e-01        -3.6160e-01        7.7046e-01        1.9684e+00        1.9682e+00        1.5943e+01        7.7707e+02        3.4153e-03        8.2045e-03
        mass_fit_mc_mode401_momentum_costheta_230.cpp.sh.out        -4.6531e-01        -1.5007e+00        5.0295e-01        1.9683e+00        1.9683e+00        6.2056e+01        7.0795e+02        2.6089e-03        5.2885e-03
        mass_fit_mc_mode401_momentum_costheta_231.cpp.sh.out        9.3058e-02        -9.3892e-01        5.1438e-01        1.9681e+00        1.9691e+00        4.3414e+01        7.3258e+02        3.0641e-03        6.0731e-03
        mass_fit_mc_mode401_momentum_costheta_232.cpp.sh.out        1.7606e-01        -2.0000e+00        4.8476e-02        1.9675e+00        1.9685e+00        8.3239e+01        6.7973e+02        1.0110e-03        4.1108e-03
        mass_fit_mc_mode401_momentum_costheta_233.cpp.sh.out        -7.8974e-01        9.0158e-01        7.3749e-01        1.9687e+00        1.9675e+00        1.0972e+01        7.1403e+02        3.4428e-03        8.4703e-03
        mass_fit_mc_mode401_momentum_costheta_234.cpp.sh.out        7.5477e-02        -1.5132e+00        4.7384e-02        1.9690e+00        1.9685e+00        7.8672e+01        6.9334e+02        6.0445e-04        4.2949e-03
        mass_fit_mc_mode401_momentum_costheta_235.cpp.sh.out        2.2635e-01        -1.3394e+00        4.0344e-01        1.9684e+00        1.9685e+00        5.4313e+01        7.0075e+02        2.8792e-03        5.5372e-03
        mass_fit_mc_mode401_momentum_costheta_236.cpp.sh.out        -1.1882e-01        3.1023e-01        5.5207e-01        1.9685e+00        1.9689e+00        2.2498e+01        7.3549e+02        3.1519e-03        6.9639e-03
        mass_fit_mc_mode401_momentum_costheta_237.cpp.sh.out        -4.4052e-01        9.7504e-01        9.5590e-02        1.9684e+00        1.9686e+00        8.8442e+00        7.2929e+02        1.2117e-02        4.5286e-03
        mass_fit_mc_mode401_momentum_costheta_238.cpp.sh.out        3.3964e-01        -9.5551e-01        3.1093e-01        1.9684e+00        1.9683e+00        4.7517e+01        7.1349e+02        3.1716e-03        5.2105e-03
        mass_fit_mc_mode401_momentum_costheta_239.cpp.sh.out        -2.1183e-01        9.9105e-01        8.4400e-01        1.9686e+00        1.9662e+00        9.8668e+00        7.4514e+02        4.1073e-03        1.2480e-02
        mass_fit_mc_mode401_momentum_costheta_240.cpp.sh.out        2.9520e-01        9.8789e-01        6.6704e-01        1.9688e+00        1.9679e+00        1.7504e+01        6.6751e+02        4.0698e-03        8.7776e-03
        mass_fit_mc_mode401_momentum_costheta_241.cpp.sh.out        1.6736e-02        -9.3830e-01        5.7524e-01        1.9679e+00        1.9698e+00        4.8379e+01        6.4262e+02        3.7884e-03        6.5087e-03
        mass_fit_mc_mode401_momentum_costheta_242.cpp.sh.out        -2.4710e-01        -3.4125e-01        5.5494e-01        1.9689e+00        1.9685e+00        3.4062e+01        6.5498e+02        3.9746e-03        7.0607e-03
        mass_fit_mc_mode401_momentum_costheta_243.cpp.sh.out        -1.2784e-01        -5.6358e-01        7.5742e-01        1.9691e+00        1.9677e+00        2.8557e+01        6.5447e+02        4.5633e-03        8.8132e-03
        mass_fit_mc_mode401_momentum_costheta_244.cpp.sh.out        2.3959e-01        -1.2988e+00        3.3783e-02        1.9638e+00        1.9690e+00        7.3939e+01        6.0507e+02        3.0524e-03        5.1945e-03
        mass_fit_mc_mode401_momentum_costheta_245.cpp.sh.out        -3.4137e-01        -1.0050e+00        7.6554e-01        1.9676e+00        1.9717e+00        5.5367e+01        5.8572e+02        4.6658e-03        7.0407e-03
        mass_fit_mc_mode401_momentum_costheta_246.cpp.sh.out        -1.6858e-02        -9.1940e-01        1.5711e-01        1.9667e+00        1.9688e+00        6.5674e+01        5.6132e+02        1.8379e-03        6.2541e-03
        mass_fit_mc_mode401_momentum_costheta_247.cpp.sh.out        -1.0216e-01        9.9476e-01        3.4304e-01        1.9674e+00        1.9693e+00        1.6599e+01        5.7340e+02        1.0373e-02        4.5351e-03
        mass_fit_mc_mode401_momentum_costheta_248.cpp.sh.out        -1.1607e-01        -3.5085e-01        3.3979e-01        1.9662e+00        1.9700e+00        3.1923e+01        6.0608e+02        8.1328e-03        5.3152e-03
        mass_fit_mc_mode401_momentum_costheta_249.cpp.sh.out        -5.3317e-01        -3.1443e-01        5.3854e-02        1.9709e+00        1.9687e+00        3.9577e+01        5.9536e+02        7.2177e-04        6.5198e-03
        mass_fit_mc_mode401_momentum_costheta_250.cpp.sh.out        -1.5000e+00        -2.5000e+00        6.8727e-01        1.9672e+00        1.9731e+00        3.3896e+01        4.5908e+02        5.2030e-03        6.0537e-03
        mass_fit_mc_mode401_momentum_costheta_251.cpp.sh.out        6.3162e-01        -1.1485e+00        5.8746e-01        1.9687e+00        1.9679e+00        3.3109e+01        7.6269e+02        3.0929e-03        5.6068e-03
        mass_fit_mc_mode401_momentum_costheta_252.cpp.sh.out        3.9514e-01        -1.0577e+00        8.1579e-01        1.9686e+00        1.9677e+00        5.0048e+01        7.5900e+02        3.3165e-03        6.6690e-03
        mass_fit_mc_mode401_momentum_costheta_253.cpp.sh.out        1.0137e+00        -1.3647e+00        8.3847e-01        1.9686e+00        1.9657e+00        3.0996e+01        7.6904e+02        3.3876e-03        7.5603e-03
        mass_fit_mc_mode401_momentum_costheta_254.cpp.sh.out        4.5124e-01        8.2185e-02        6.8776e-01        1.9687e+00        1.9681e+00        2.1031e+01        7.6201e+02        3.2185e-03        7.1211e-03
        mass_fit_mc_mode401_momentum_costheta_255.cpp.sh.out        9.9995e-01        2.0690e-01        7.4837e-01        1.9684e+00        1.9683e+00        1.0933e+01        7.6707e+02        3.5287e-03        9.2550e-03
        mass_fit_mc_mode401_momentum_costheta_256.cpp.sh.out        -5.0693e-02        -1.3998e+00        6.5501e-02        1.9707e+00        1.9685e+00        7.2132e+01        6.6183e+02        1.1069e-03        4.1310e-03
        mass_fit_mc_mode401_momentum_costheta_257.cpp.sh.out        -1.3951e-02        -1.0557e+00        9.1823e-01        1.9688e+00        1.9661e+00        6.1997e+01        7.0200e+02        3.9802e-03        9.0336e-03
        mass_fit_mc_mode401_momentum_costheta_258.cpp.sh.out        2.3128e-03        -9.5955e-01        8.3194e-01        1.9687e+00        1.9695e+00        3.9993e+01        7.0701e+02        3.6952e-03        9.8564e-03
        mass_fit_mc_mode401_momentum_costheta_259.cpp.sh.out        3.6594e-01        -1.5382e+00        7.6364e-01        1.9686e+00        1.9674e+00        4.7976e+01        6.6514e+02        3.4953e-03        8.2310e-03
        mass_fit_mc_mode401_momentum_costheta_260.cpp.sh.out        -2.0842e-02        -8.5033e-01        7.3998e-01        1.9682e+00        1.9703e+00        6.1592e+01        7.1239e+02        3.8449e-03        6.3237e-03
        mass_fit_mc_mode401_momentum_costheta_261.cpp.sh.out        -2.8033e-01        -5.4415e-01        4.9257e-02        1.9673e+00        1.9685e+00        6.9333e+01        7.1371e+02        7.0459e-04        4.7835e-03
