          path                                                              c0                 c1              fsig                 mean1             mean2              nbkg              nsig            sigma1            sigma2    
        mass_fit_test_D0_MC_mode0_momentum_costheta_125.cpp.sh.out        4.5431e-01        -3.2466e-01        7.2268e-01        1.8641e+00        1.8650e+00        6.4593e+01        2.0574e+03        1.0000e-02        5.5995e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_126.cpp.sh.out        3.6174e-02        -1.0000e+00        3.2446e-01        1.8654e+00        1.8656e+00        1.2721e+02        2.6028e+03        3.8553e-03        7.0846e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_127.cpp.sh.out        1.8647e-01        -8.0444e-01        8.5749e-01        1.8656e+00        1.8650e+00        9.2145e+01        2.5929e+03        5.2953e-03        1.3071e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_128.cpp.sh.out        2.0529e-01        -4.1574e-01        9.2249e-01        1.8656e+00        1.8673e+00        7.6505e+01        2.4585e+03        5.6883e-03        1.4475e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_129.cpp.sh.out        2.3512e-01        -6.0000e-01        7.3942e-01        1.8658e+00        1.8653e+00        7.2007e+01        2.2931e+03        5.1570e-03        9.8622e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_130.cpp.sh.out        1.4776e-01        -1.0000e+00        9.9939e-01        1.8655e+00        1.7600e+00        9.0540e+01        2.2693e+03        6.3157e-03        7.1971e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_131.cpp.sh.out        1.1209e-01        -6.0000e-01        1.1892e-01        1.8640e+00        1.8658e+00        7.2630e+01        2.1184e+03        1.5000e-02        5.8761e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_132.cpp.sh.out        -3.8878e-02        -3.6471e-01        8.8312e-01        1.8656e+00        1.8649e+00        5.2579e+01        2.0492e+03        5.6691e-03        1.3628e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_133.cpp.sh.out        2.3391e-01        -1.0000e+00        9.9772e-01        1.8658e+00        1.7669e+00        7.5909e+01        1.9041e+03        6.5381e-03        6.9844e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_134.cpp.sh.out        -2.2438e-01        -6.0000e-01        1.7227e-01        1.8649e+00        1.8654e+00        7.4732e+01        1.9903e+03        1.1889e-02        5.7848e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_135.cpp.sh.out        2.3991e-01        -5.1956e-01        1.0966e-01        1.8638e+00        1.8656e+00        7.8457e+01        1.9655e+03        1.1726e-02        6.2692e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_136.cpp.sh.out        -2.6858e-02        -6.0000e-01        1.2490e-01        1.8648e+00        1.8653e+00        6.8787e+01        1.9882e+03        1.4190e-02        6.1876e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_137.cpp.sh.out        1.4729e-01        -6.0000e-01        1.9555e-01        1.8657e+00        1.8656e+00        6.8842e+01        2.0222e+03        1.2888e-02        6.3103e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_138.cpp.sh.out        1.4961e-02        -9.9997e-01        8.5789e-01        1.8655e+00        1.8632e+00        7.1134e+01        2.0268e+03        6.5552e-03        1.2977e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_139.cpp.sh.out        -5.4084e-03        -1.1646e-01        1.5125e-01        1.8639e+00        1.8656e+00        6.0228e+01        2.1166e+03        1.3735e-02        6.8055e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_140.cpp.sh.out        3.6024e-01        -5.4106e-01        1.1509e-01        1.8625e+00        1.8659e+00        8.9991e+01        2.1280e+03        1.3004e-02        7.0608e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_141.cpp.sh.out        -2.7543e-01        -1.0000e+00        1.0950e-01        1.8636e+00        1.8655e+00        9.0068e+01        2.1539e+03        1.2350e-02        7.5610e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_142.cpp.sh.out        -6.2057e-01        -7.8417e-01        9.5363e-01        1.8654e+00        1.8759e+00        5.1817e+01        2.2272e+03        7.4420e-03        2.6965e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_143.cpp.sh.out        -2.4384e-01        -2.9731e-01        8.1895e-01        1.8655e+00        1.8659e+00        5.6844e+01        2.2312e+03        7.1995e-03        1.4850e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_144.cpp.sh.out        1.4152e-01        -6.5115e-01        1.0299e-01        1.8654e+00        1.8655e+00        8.1381e+01        2.2246e+03        2.8653e-03        8.8317e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_145.cpp.sh.out        -8.6174e-02        -4.5090e-01        8.5556e-01        1.8659e+00        1.8650e+00        9.2471e+01        2.2677e+03        7.7823e-03        1.4135e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_146.cpp.sh.out        3.1634e-02        -1.0000e+00        6.7663e-01        1.8651e+00        1.8658e+00        1.1871e+02        2.2783e+03        7.2853e-03        1.1261e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_147.cpp.sh.out        1.7165e-01        -6.0000e-01        5.1559e-01        1.8648e+00        1.8667e+00        8.5496e+01        2.2925e+03        6.9495e-03        1.1299e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_148.cpp.sh.out        3.7509e-01        -9.9999e-01        4.1418e-01        1.8657e+00        1.8654e+00        8.0298e+01        2.2957e+03        1.1723e-02        7.6662e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_149.cpp.sh.out        -3.9146e-02        -1.2333e+00        3.7196e-01        1.8660e+00        1.8657e+00        1.0614e+02        2.3318e+03        6.1195e-03        1.1181e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_150.cpp.sh.out        4.6881e-02        -1.2650e+00        3.0765e-01        1.8650e+00        1.8644e+00        6.1449e+01        2.0445e+03        1.2541e-02        7.2759e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_151.cpp.sh.out        8.5163e-02        -4.6751e-01        8.5778e-01        1.8654e+00        1.8652e+00        8.2125e+01        2.6969e+03        5.4284e-03        1.1294e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_152.cpp.sh.out        2.8429e-01        1.1451e-01        9.0293e-01        1.8655e+00        1.8641e+00        6.5426e+01        2.6146e+03        5.5347e-03        1.5051e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_153.cpp.sh.out        3.7464e-02        -7.2187e-01        3.0000e-01        1.8654e+00        1.8656e+00        1.0053e+02        2.4824e+03        9.3203e-03        4.9925e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_154.cpp.sh.out        5.1914e-01        -2.0564e+00        3.5510e-01        1.8653e+00        1.8655e+00        9.9266e+01        2.3278e+03        8.3077e-03        4.8381e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_155.cpp.sh.out        1.6184e-01        -4.2767e-01        8.7194e-01        1.8657e+00        1.8655e+00        7.8507e+01        2.1947e+03        5.5378e-03        1.1067e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_156.cpp.sh.out        1.4821e-01        -1.0000e+00        3.4288e-01        1.8659e+00        1.8651e+00        8.7044e+01        2.0920e+03        4.2082e-03        7.7148e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_157.cpp.sh.out        2.5750e-01        -3.6813e-01        1.0418e-01        1.8647e+00        1.8656e+00        6.8299e+01        2.0686e+03        1.3384e-02        5.9865e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_158.cpp.sh.out        1.9771e-01        -2.2088e-01        1.3167e-01        1.8634e+00        1.8658e+00        6.1797e+01        1.9712e+03        1.2251e-02        6.0336e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_159.cpp.sh.out        -1.5779e-02        -5.3876e-01        2.0975e-01        1.8639e+00        1.8652e+00        7.6301e+01        1.9507e+03        1.0180e-02        5.8539e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_160.cpp.sh.out        4.3459e-02        -1.0000e+00        8.1602e-01        1.8654e+00        1.8661e+00        8.2644e+01        1.9393e+03        6.3862e-03        1.0139e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_161.cpp.sh.out        2.1393e-01        -5.9995e-01        2.1609e-01        1.8656e+00        1.8652e+00        8.2789e+01        1.9692e+03        1.1467e-02        6.0736e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_162.cpp.sh.out        3.0346e-01        -3.2441e-01        5.9691e-01        1.8648e+00        1.8660e+00        7.6460e+01        2.0085e+03        8.6511e-03        5.4258e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_163.cpp.sh.out        4.5493e-01        -4.7714e-01        2.9071e-01        1.8648e+00        1.8653e+00        8.2583e+01        2.0675e+03        1.0494e-02        5.9154e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_164.cpp.sh.out        -1.0472e-02        -9.9999e-01        3.0001e-01        1.8639e+00        1.8662e+00        1.0520e+02        2.0498e+03        1.0000e-02        6.7174e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_165.cpp.sh.out        4.2623e-01        -1.2821e+00        5.2531e-01        1.8656e+00        1.8654e+00        1.0652e+02        2.1195e+03        9.2554e-03        5.7557e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_166.cpp.sh.out        6.7705e-01        -6.0000e-01        1.9695e-01        1.8654e+00        1.8654e+00        6.5532e+01        2.2024e+03        1.2954e-02        7.0295e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_167.cpp.sh.out        1.9338e-01        -6.3444e-01        1.2472e-01        1.8655e+00        1.8656e+00        7.3255e+01        2.2387e+03        1.6019e-02        6.9085e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_168.cpp.sh.out        2.6200e-01        -7.1996e-01        1.4107e-01        1.8663e+00        1.8652e+00        8.3944e+01        2.1811e+03        1.3352e-02        7.4667e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_169.cpp.sh.out        1.5604e-01        -1.0000e+00        8.5451e-01        1.8658e+00        1.8661e+00        7.6592e+01        2.2634e+03        7.4562e-03        1.4686e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_170.cpp.sh.out        -1.1879e-01        -6.0000e-01        9.3631e-01        1.8653e+00        1.8689e+00        1.1980e+02        2.2130e+03        8.8628e-03        2.4096e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_171.cpp.sh.out        -2.2947e-02        9.9998e-02        9.2101e-01        1.8655e+00        1.8645e+00        4.3986e+01        2.2710e+03        8.6452e-03        2.0506e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_172.cpp.sh.out        1.4142e-01        3.4972e-01        9.0496e-01        1.8654e+00        1.8633e+00        4.6539e+01        2.3004e+03        8.3494e-03        1.8958e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_173.cpp.sh.out        -1.1938e-01        -9.1710e-01        5.9754e-01        1.8651e+00        1.8659e+00        9.9238e+01        2.3168e+03        7.2005e-03        1.2119e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_174.cpp.sh.out        2.4262e-01        -1.2298e-02        9.4920e-01        1.8655e+00        1.8653e+00        5.6934e+01        2.3328e+03        9.0521e-03        2.5000e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_175.cpp.sh.out        -1.2000e-02        -6.0000e-01        4.4720e-01        1.8656e+00        1.8635e+00        7.3861e+01        2.0761e+03        6.5725e-03        1.2384e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_176.cpp.sh.out        3.7163e-01        -4.0791e-01        8.5562e-01        1.8655e+00        1.8665e+00        9.3243e+01        2.6688e+03        5.2091e-03        1.1159e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_177.cpp.sh.out        2.5538e-02        -1.2445e+00        8.6108e-01        1.8654e+00        1.8653e+00        6.2836e+01        2.6461e+03        5.3955e-03        1.1979e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_178.cpp.sh.out        1.3693e-01        -6.0000e-01        6.9303e-01        1.8654e+00        1.8657e+00        8.5675e+01        2.4554e+03        4.8014e-03        8.4579e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_179.cpp.sh.out        5.4947e-02        -1.0000e+00        2.8235e-01        1.8644e+00        1.8657e+00        8.1160e+01        2.2917e+03        8.8398e-03        5.1883e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_180.cpp.sh.out        3.0042e-01        -4.2973e-01        3.0000e-01        1.8650e+00        1.8655e+00        7.8968e+01        2.2220e+03        9.2314e-03        5.0545e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_181.cpp.sh.out        -5.3211e-02        -6.3718e-01        3.0000e-01        1.8660e+00        1.8654e+00        9.2655e+01        2.1204e+03        9.5538e-03        5.2610e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_182.cpp.sh.out        3.8503e-02        -1.0000e+00        9.3173e-01        1.8657e+00        1.8653e+00        5.6646e+01        2.0273e+03        6.0316e-03        1.9120e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_183.cpp.sh.out        7.6009e-02        -5.4211e-01        1.7752e-01        1.8635e+00        1.8657e+00        5.6079e+01        1.9869e+03        1.1328e-02        5.9336e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_184.cpp.sh.out        1.5234e+00        -2.0000e+00        6.4176e-01        1.8654e+00        1.8655e+00        1.0162e+02        1.9014e+03        7.4775e-03        4.5655e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_185.cpp.sh.out        1.2270e-01        -3.2968e-01        8.1698e-01        1.8655e+00        1.8627e+00        6.1931e+01        1.9501e+03        5.8352e-03        1.2547e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_186.cpp.sh.out        3.2642e-02        -9.2649e-02        3.6521e-01        1.8659e+00        1.8651e+00        7.5907e+01        2.0142e+03        4.5032e-03        8.5067e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_187.cpp.sh.out        -1.2117e-01        9.9939e-02        9.3567e-01        1.8656e+00        1.8692e+00        4.0420e+01        2.0816e+03        6.9322e-03        2.0000e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_188.cpp.sh.out        -7.8381e-02        -7.6037e-01        2.6758e-01        1.8658e+00        1.8660e+00        5.8320e+01        2.0755e+03        1.1557e-02        6.0082e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_189.cpp.sh.out        -4.9841e-02        -6.0000e-01        1.6742e-01        1.8628e+00        1.8656e+00        7.6135e+01        2.0459e+03        1.4624e-02        6.8110e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_190.cpp.sh.out        -1.7936e-02        -2.4376e-01        1.6616e-01        1.8657e+00        1.8654e+00        6.7367e+01        2.1617e+03        1.4126e-02        6.7569e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_191.cpp.sh.out        -6.7977e-02        -7.7518e-01        9.2754e-01        1.8657e+00        1.8624e+00        7.1768e+01        2.1512e+03        7.6496e-03        1.5618e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_192.cpp.sh.out        2.4628e-01        -6.5192e-01        1.8474e-01        1.8643e+00        1.8659e+00        9.0979e+01        2.1379e+03        1.5000e-02        7.3320e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_193.cpp.sh.out        3.2377e-01        -5.4800e-01        3.5533e-01        1.8640e+00        1.8664e+00        1.1727e+02        2.1748e+03        6.0224e-03        9.2839e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_194.cpp.sh.out        1.0183e-03        -7.0284e-01        1.6185e-01        1.8638e+00        1.8661e+00        7.5941e+01        2.2280e+03        1.4997e-02        7.6512e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_195.cpp.sh.out        3.8406e-01        -4.9626e-01        9.3420e-02        1.8657e+00        1.8656e+00        8.8695e+01        2.1986e+03        3.0304e-03        9.4392e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_196.cpp.sh.out        2.2413e-01        -2.7287e-01        9.1653e-01        1.8654e+00        1.8628e+00        7.9367e+01        2.2479e+03        8.5712e-03        1.9999e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_197.cpp.sh.out        2.8438e-01        -5.4300e-01        8.7529e-01        1.8656e+00        1.8634e+00        6.8387e+01        2.3276e+03        8.7671e-03        1.5486e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_198.cpp.sh.out        4.5353e-02        -4.6605e-01        4.2594e-01        1.8665e+00        1.8646e+00        8.5250e+01        2.3487e+03        7.4261e-03        1.1271e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_199.cpp.sh.out        1.2965e-01        -2.1048e-01        5.7331e-01        1.8659e+00        1.8647e+00        4.2873e+01        2.3750e+03        7.6176e-03        1.3690e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_200.cpp.sh.out        -4.8608e-01        -1.1038e+00        4.1519e-01        1.8659e+00        1.8633e+00        5.2454e+01        2.0085e+03        7.0735e-03        1.1383e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_201.cpp.sh.out        -5.5066e-03        -9.9992e-01        8.0679e-01        1.8657e+00        1.8655e+00        7.9744e+01        2.6856e+03        5.2343e-03        9.9686e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_202.cpp.sh.out        -2.9311e-01        -1.0309e+00        7.9986e-01        1.8654e+00        1.8664e+00        7.9936e+01        2.5661e+03        5.2560e-03        1.0009e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_203.cpp.sh.out        2.3576e-02        -6.0000e-01        8.4184e-01        1.8657e+00        1.8647e+00        8.3868e+01        2.4470e+03        5.2081e-03        1.0271e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_204.cpp.sh.out        1.0038e-01        -6.0000e-01        9.2140e-01        1.8657e+00        1.8654e+00        7.7555e+01        2.3814e+03        5.6589e-03        1.6924e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_205.cpp.sh.out        4.3818e-03        -9.9997e-01        8.3815e-01        1.8655e+00        1.8658e+00        7.8958e+01        2.2582e+03        5.3261e-03        1.1146e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_206.cpp.sh.out        -5.9923e-02        -7.7453e-01        7.9470e-01        1.8658e+00        1.8644e+00        9.8938e+01        2.1450e+03        5.3337e-03        9.2691e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_207.cpp.sh.out        2.0988e-01        -1.0000e+00        8.5793e-01        1.8654e+00        1.8662e+00        8.0933e+01        2.0691e+03        5.7391e-03        1.1757e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_208.cpp.sh.out        1.9941e-01        -6.8326e-01        1.9334e-01        1.8653e+00        1.8656e+00        5.8389e+01        1.9766e+03        1.2056e-02        5.8274e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_209.cpp.sh.out        4.5755e-02        -4.6139e-01        1.2140e-01        1.8660e+00        1.8655e+00        8.9104e+01        1.9869e+03        1.1834e-02        5.9590e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_210.cpp.sh.out        -5.3227e-02        -1.2057e-01        8.9725e-01        1.8658e+00        1.8650e+00        6.4440e+01        2.0436e+03        6.3852e-03        1.3956e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_211.cpp.sh.out        -1.1924e-01        -6.0000e-01        5.5389e-02        1.8691e+00        1.8652e+00        7.2906e+01        2.0072e+03        1.5000e-02        6.6624e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_212.cpp.sh.out        3.5619e-02        -6.0490e-01        7.2036e-01        1.8656e+00        1.8641e+00        6.8675e+01        2.0654e+03        5.6816e-03        1.1478e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_213.cpp.sh.out        2.1497e-01        -6.0000e-01        5.6627e-01        1.8653e+00        1.8657e+00        7.1755e+01        2.0623e+03        9.5294e-03        4.7293e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_214.cpp.sh.out        1.4595e-02        -3.4313e-01        8.7251e-01        1.8655e+00        1.8657e+00        7.0295e+01        2.0738e+03        6.9967e-03        1.4689e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_215.cpp.sh.out        7.2557e-02        -4.9873e-01        8.0785e-01        1.8660e+00        1.8622e+00        8.2812e+01        2.0502e+03        7.0455e-03        1.4185e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_216.cpp.sh.out        1.4582e-01        -5.4616e-01        1.9266e-01        1.8653e+00        1.8652e+00        7.6082e+01        2.1760e+03        1.3130e-02        7.2644e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_217.cpp.sh.out        1.5956e-01        -8.2033e-01        3.0000e-01        1.8676e+00        1.8649e+00        9.6789e+01        2.1451e+03        9.9582e-03        6.8283e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_218.cpp.sh.out        2.3577e-01        -4.1338e-01        1.5830e-01        1.8666e+00        1.8652e+00        7.2031e+01        2.1850e+03        1.5346e-02        7.4781e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_219.cpp.sh.out        -9.1520e-02        -6.0000e-01        1.3274e-01        1.8655e+00        1.8658e+00        6.0282e+01        2.1856e+03        1.5000e-02        7.8375e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_220.cpp.sh.out        1.1428e-01        -5.6328e-01        7.7413e-01        1.8656e+00        1.8649e+00        6.8809e+01        2.2261e+03        7.7122e-03        1.4393e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_221.cpp.sh.out        8.3910e-03        -3.8767e-01        8.9639e-01        1.8654e+00        1.8629e+00        8.4563e+01        2.2995e+03        9.6474e-03        2.9082e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_222.cpp.sh.out        -7.6655e-02        5.5200e-01        9.1321e-01        1.8658e+00        1.8637e+00        4.5039e+01        2.2852e+03        8.9094e-03        2.0000e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_223.cpp.sh.out        -9.9457e-03        -1.3381e-01        8.7856e-01        1.8650e+00        1.8654e+00        6.0019e+01        2.3420e+03        8.8261e-03        1.6674e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_224.cpp.sh.out        -5.1888e-02        -1.0000e+00        2.2745e-01        1.8643e+00        1.8660e+00        8.1235e+01        2.2778e+03        1.4229e-02        8.9436e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_225.cpp.sh.out        -2.1789e-01        -3.2317e-01        2.8684e-01        1.8627e+00        1.8654e+00        5.5973e+01        2.0161e+03        1.3795e-02        8.4664e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_226.cpp.sh.out        2.0812e-01        -5.1101e-01        9.8538e-01        1.8656e+00        1.8456e+00        1.0021e+02        2.6217e+03        6.1173e-03        6.5405e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_227.cpp.sh.out        -6.6414e-02        -4.9694e-01        8.1664e-01        1.8656e+00        1.8653e+00        7.4741e+01        2.5994e+03        5.0790e-03        1.0888e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_228.cpp.sh.out        2.4176e-01        -1.0000e+00        3.4800e-01        1.8652e+00        1.8657e+00        9.4856e+01        2.4943e+03        8.3237e-03        4.6576e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_229.cpp.sh.out        -1.8466e-01        -2.9078e-01        9.2549e-01        1.8656e+00        1.8660e+00        5.4123e+01        2.4369e+03        5.7182e-03        1.7378e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_230.cpp.sh.out        5.4750e-01        -6.0000e-01        8.9764e-01        1.8656e+00        1.8630e+00        6.2564e+01        2.2275e+03        5.5791e-03        1.1637e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_231.cpp.sh.out        7.2752e-02        -7.7515e-01        3.6634e-01        1.8652e+00        1.8658e+00        8.4500e+01        2.0716e+03        3.7811e-03        7.7114e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_232.cpp.sh.out        3.8028e-01        -5.0000e-01        1.4115e-01        1.8637e+00        1.8658e+00        6.0140e+01        2.0409e+03        1.2000e-02        5.5342e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_233.cpp.sh.out        1.5238e-01        1.2478e-01        1.3359e-01        1.8646e+00        1.8652e+00        4.0641e+01        1.9854e+03        1.5000e-02        5.9535e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_234.cpp.sh.out        1.7071e-01        -3.5278e-01        1.0305e-01        1.8650e+00        1.8653e+00        5.9612e+01        1.9274e+03        1.3966e-02        6.1202e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_235.cpp.sh.out        -6.3653e-02        -9.9990e-01        7.2328e-01        1.8655e+00        1.8646e+00        7.0813e+01        2.0062e+03        5.7201e-03        1.0509e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_236.cpp.sh.out        3.7393e-01        -5.9977e-01        1.0744e-01        1.8651e+00        1.8653e+00        5.4711e+01        2.0614e+03        1.3917e-02        6.3122e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_237.cpp.sh.out        4.0802e-01        -2.4770e-01        2.8907e-01        1.8660e+00        1.8649e+00        7.1716e+01        2.0093e+03        1.0214e-02        6.0983e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_238.cpp.sh.out        -3.8356e-02        -1.0000e+00        8.2465e-01        1.8660e+00        1.8645e+00        7.1471e+01        2.0256e+03        6.4750e-03        1.2250e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_239.cpp.sh.out        1.2008e-01        -2.7863e-01        1.2804e-01        1.8662e+00        1.8653e+00        4.9583e+01        2.0814e+03        1.5000e-02        7.0981e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_240.cpp.sh.out        -1.1268e-01        -3.2067e-01        2.6798e-01        1.8651e+00        1.8653e+00        6.2772e+01        2.0942e+03        1.2084e-02        6.3909e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_241.cpp.sh.out        -1.4993e-01        -2.0131e-01        7.2786e-02        1.8666e+00        1.8655e+00        4.7039e+01        2.1690e+03        2.0000e-02        7.4250e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_242.cpp.sh.out        -1.0478e-01        -6.1765e-01        1.4838e-01        1.8660e+00        1.8656e+00        7.1870e+01        2.2141e+03        1.4917e-02        7.3572e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_243.cpp.sh.out        2.4960e-01        -4.3681e-01        4.3468e-01        1.8660e+00        1.8652e+00        7.6927e+01        2.1741e+03        6.4041e-03        9.7761e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_244.cpp.sh.out        2.7390e-02        -1.0000e+00        2.8389e-01        1.8653e+00        1.8655e+00        9.1903e+01        2.1761e+03        1.1685e-02        7.5749e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_245.cpp.sh.out        1.6546e-01        -4.5624e-01        5.8985e-01        1.8657e+00        1.8655e+00        7.1202e+01        2.2588e+03        7.0159e-03        1.1930e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_246.cpp.sh.out        -2.8194e-02        9.9996e-02        2.1903e-01        1.8670e+00        1.8656e+00        5.4726e+01        2.2903e+03        1.5027e-02        7.9403e-03
        mass_fit_test_D0_MC_mode0_momentum_costheta_247.cpp.sh.out        1.1496e-01        -5.9964e-01        8.9266e-01        1.8651e+00        1.8652e+00        8.4116e+01        2.2929e+03        8.6537e-03        1.5530e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_248.cpp.sh.out        -2.1704e-01        -1.1193e+00        8.5291e-01        1.8653e+00        1.8657e+00        8.5284e+01        2.2617e+03        8.9501e-03        1.7850e-02
        mass_fit_test_D0_MC_mode0_momentum_costheta_249.cpp.sh.out        -3.8837e-01        -2.9761e-02        8.2255e-01        1.8657e+00        1.8640e+00        2.5993e+01        2.4148e+03        8.9218e-03        1.7636e-02
