          path                                                              c0                 c1              fsig                 mean1             mean2              nbkg              nsig            sigma1            sigma2    
        mass_fit_mc_mode401_momentum_costheta_130.cpp.sh.out        -7.8917e-01        9.1470e-01        6.7024e-01        1.9685e+00        1.9680e+00        1.7302e+01        8.9371e+02        3.4490e-03        8.0340e-03
        mass_fit_mc_mode401_momentum_costheta_131.cpp.sh.out        5.5269e-01        9.3857e-01        8.5086e-01        1.9684e+00        1.9686e+00        8.8921e+00        8.3911e+02        3.6997e-03        1.1574e-02
        mass_fit_mc_mode401_momentum_costheta_132.cpp.sh.out        5.5974e-02        -1.1070e+00        2.2862e-01        1.9677e+00        1.9690e+00        7.5371e+01        7.9863e+02        2.0634e-03        4.6113e-03
        mass_fit_mc_mode401_momentum_costheta_133.cpp.sh.out        9.9999e-01        8.4109e-01        8.1392e-01        1.9688e+00        1.9665e+00        1.4029e+01        7.8494e+02        3.7605e-03        1.1475e-02
        mass_fit_mc_mode401_momentum_costheta_134.cpp.sh.out        -4.2724e-01        -8.9928e-01        7.6786e-01        1.9685e+00        1.9698e+00        7.0480e+01        8.0153e+02        3.7167e-03        5.8989e-03
        mass_fit_mc_mode401_momentum_costheta_135.cpp.sh.out        3.7460e-01        -4.6752e-01        2.8323e-01        1.9682e+00        1.9684e+00        5.5192e+01        8.1282e+02        7.6530e-03        3.7226e-03
        mass_fit_mc_mode401_momentum_costheta_136.cpp.sh.out        -3.1064e-01        9.8614e-01        8.4832e-01        1.9686e+00        1.9709e+00        1.5458e+01        8.1354e+02        4.5884e-03        1.0114e-02
        mass_fit_mc_mode401_momentum_costheta_137.cpp.sh.out        9.9990e-01        3.5340e-01        8.3950e-01        1.9686e+00        1.9655e+00        1.5958e+01        8.1008e+02        4.4172e-03        1.1029e-02
        mass_fit_mc_mode401_momentum_costheta_138.cpp.sh.out        -3.2264e-01        -9.0020e-01        6.6748e-01        1.9688e+00        1.9682e+00        5.0948e+01        7.4709e+02        3.7043e-03        6.7906e-03
        mass_fit_mc_mode401_momentum_costheta_139.cpp.sh.out        -2.8172e-01        -1.4575e+00        3.5823e-01        1.9697e+00        1.9681e+00        1.1963e+02        6.6234e+02        3.6304e-03        4.8255e-03
        mass_fit_mc_mode401_momentum_costheta_140.cpp.sh.out        2.1507e-01        -4.4325e-01        2.4524e-01        1.9699e+00        1.9681e+00        5.4565e+01        7.1251e+02        3.3346e-03        5.5754e-03
        mass_fit_mc_mode401_momentum_costheta_141.cpp.sh.out        6.5258e-01        6.8059e-01        2.0415e-01        1.9665e+00        1.9685e+00        1.5579e+01        7.9942e+02        1.0865e-02        3.8690e-03
        mass_fit_mc_mode401_momentum_costheta_142.cpp.sh.out        -1.7526e-01        -7.8927e-01        2.7687e-02        1.9675e+00        1.9692e+00        7.9232e+01        6.6179e+02        5.7533e-04        4.9762e-03
        mass_fit_mc_mode401_momentum_costheta_143.cpp.sh.out        -4.5358e-01        -1.7358e+00        5.6906e-01        1.9686e+00        1.9690e+00        8.7994e+01        6.2999e+02        5.8828e-03        3.7603e-03
        mass_fit_mc_mode401_momentum_costheta_144.cpp.sh.out        -1.9566e-01        -5.4464e-01        2.3265e-01        1.9677e+00        1.9693e+00        5.4308e+01        6.6068e+02        3.0778e-03        6.1982e-03
        mass_fit_mc_mode401_momentum_costheta_145.cpp.sh.out        -2.7070e-01        -4.9780e-01        3.8258e-02        1.9699e+00        1.9684e+00        5.2764e+01        6.7725e+02        6.7305e-04        5.4537e-03
        mass_fit_mc_mode401_momentum_costheta_146.cpp.sh.out        -3.9975e-01        -3.3884e-01        4.6674e-02        1.9680e+00        1.9686e+00        4.7145e+01        6.5273e+02        1.0047e-03        5.9075e-03
        mass_fit_mc_mode401_momentum_costheta_147.cpp.sh.out        3.6311e-01        -1.1836e+00        1.8120e-01        1.9696e+00        1.9684e+00        8.1809e+01        5.9919e+02        2.8220e-03        5.8988e-03
        mass_fit_mc_mode401_momentum_costheta_148.cpp.sh.out        -3.5810e-01        -1.5565e+00        3.1757e-02        1.9709e+00        1.9691e+00        7.6754e+01        5.9523e+02        1.3224e-04        5.2189e-03
        mass_fit_mc_mode401_momentum_costheta_149.cpp.sh.out        -1.2048e+00        -2.3881e+00        1.8489e-01        1.9728e+00        1.9677e+00        1.3310e+02        5.7389e+02        3.7263e-03        5.0787e-03
        mass_fit_mc_mode401_momentum_costheta_150.cpp.sh.out        -1.7170e-01        -5.4610e-01        9.5529e-02        1.9693e+00        1.9685e+00        5.4747e+01        5.1427e+02        3.1444e-03        6.2418e-03
        mass_fit_mc_mode401_momentum_costheta_151.cpp.sh.out        2.0418e-01        -9.5444e-01        7.1648e-01        1.9684e+00        1.9682e+00        6.4084e+01        8.8497e+02        3.0008e-03        7.3915e-03
        mass_fit_mc_mode401_momentum_costheta_152.cpp.sh.out        -5.0973e-01        -1.5187e+00        5.5022e-01        1.9686e+00        1.9687e+00        6.2367e+01        8.9561e+02        2.7885e-03        5.7521e-03
        mass_fit_mc_mode401_momentum_costheta_153.cpp.sh.out        1.9655e-01        -9.2807e-02        6.6717e-01        1.9687e+00        1.9681e+00        3.2034e+01        8.8000e+02        3.2671e-03        7.0260e-03
        mass_fit_mc_mode401_momentum_costheta_154.cpp.sh.out        -3.5030e-01        -1.1595e+00        8.7586e-01        1.9683e+00        1.9681e+00        9.1347e+01        7.8872e+02        3.5347e-03        6.3250e-03
        mass_fit_mc_mode401_momentum_costheta_155.cpp.sh.out        -4.0870e-01        -8.8198e-01        2.6721e-01        1.9687e+00        1.9683e+00        8.6829e+01        8.1117e+02        2.3053e-03        4.8695e-03
        mass_fit_mc_mode401_momentum_costheta_156.cpp.sh.out        9.3350e-01        8.5431e-01        8.1362e-01        1.9683e+00        1.9673e+00        1.1686e+01        8.5632e+02        3.7623e-03        1.0391e-02
        mass_fit_mc_mode401_momentum_costheta_157.cpp.sh.out        6.6310e-01        9.2932e-01        8.4710e-01        1.9685e+00        1.9687e+00        2.0947e+01        8.3505e+02        3.4472e-03        1.1753e-02
        mass_fit_mc_mode401_momentum_costheta_158.cpp.sh.out        -1.6002e-01        -1.6437e-01        4.7288e-01        1.9689e+00        1.9682e+00        5.5171e+01        7.9688e+02        2.6435e-03        5.7105e-03
        mass_fit_mc_mode401_momentum_costheta_159.cpp.sh.out        7.7975e-02        5.7295e-01        7.5430e-01        1.9688e+00        1.9687e+00        2.5817e+01        8.0321e+02        3.4611e-03        8.3118e-03
        mass_fit_mc_mode401_momentum_costheta_160.cpp.sh.out        -2.7524e-02        -3.7966e-01        2.4117e-01        1.9677e+00        1.9686e+00        8.5339e+01        7.4662e+02        2.2835e-03        4.8766e-03
        mass_fit_mc_mode401_momentum_costheta_161.cpp.sh.out        -6.4021e-01        9.4172e-01        7.8407e-01        1.9689e+00        1.9684e+00        8.1804e+00        8.6082e+02        3.9469e-03        1.1573e-02
        mass_fit_mc_mode401_momentum_costheta_162.cpp.sh.out        -9.7750e-01        8.6073e-01        5.5076e-01        1.9690e+00        1.9682e+00        1.6953e+01        8.4262e+02        3.3895e-03        7.4151e-03
        mass_fit_mc_mode401_momentum_costheta_163.cpp.sh.out        3.2252e-01        -1.2541e+00        4.7085e-01        1.9689e+00        1.9685e+00        6.3339e+01        7.6267e+02        3.2916e-03        6.2382e-03
        mass_fit_mc_mode401_momentum_costheta_164.cpp.sh.out        -1.6865e-01        -3.3834e-01        1.7279e-01        1.9680e+00        1.9689e+00        6.3520e+01        7.6448e+02        7.7346e-03        3.9507e-03
        mass_fit_mc_mode401_momentum_costheta_165.cpp.sh.out        1.1535e-01        -9.4672e-01        1.6500e-02        1.9700e+00        1.9684e+00        1.0976e+02        6.9323e+02        4.0631e-05        4.5559e-03
        mass_fit_mc_mode401_momentum_costheta_166.cpp.sh.out        4.8864e-01        -1.3683e+00        4.6159e-02        1.9671e+00        1.9690e+00        8.5548e+01        7.2545e+02        6.4945e-04        4.7759e-03
        mass_fit_mc_mode401_momentum_costheta_167.cpp.sh.out        -2.5092e-02        -4.7534e-01        2.4053e-01        1.9691e+00        1.9687e+00        5.6627e+01        6.7239e+02        2.6765e-03        5.6679e-03
        mass_fit_mc_mode401_momentum_costheta_168.cpp.sh.out        6.7893e-01        9.3575e-01        7.5886e-01        1.9687e+00        1.9697e+00        1.3601e+01        7.2439e+02        4.7099e-03        1.1026e-02
        mass_fit_mc_mode401_momentum_costheta_169.cpp.sh.out        3.8019e-02        -4.6313e-01        2.6158e-02        1.9707e+00        1.9683e+00        5.9492e+01        6.5150e+02        2.3381e-04        5.2001e-03
        mass_fit_mc_mode401_momentum_costheta_170.cpp.sh.out        -3.5076e-01        9.6344e-01        8.2133e-01        1.9684e+00        1.9697e+00        1.0584e+01        7.1262e+02        4.7592e-03        1.1633e-02
        mass_fit_mc_mode401_momentum_costheta_171.cpp.sh.out        -2.0110e-01        -1.2245e+00        4.9604e-01        1.9675e+00        1.9701e+00        7.1167e+01        6.5583e+02        4.3377e-03        5.7950e-03
        mass_fit_mc_mode401_momentum_costheta_172.cpp.sh.out        1.8172e-02        -7.1809e-01        9.6532e-02        1.9700e+00        1.9684e+00        8.7246e+01        6.1970e+02        1.3506e-03        5.6903e-03
        mass_fit_mc_mode401_momentum_costheta_173.cpp.sh.out        -1.5544e-01        -3.1031e-01        5.6737e-02        1.9691e+00        1.9683e+00        6.3368e+01        6.6961e+02        6.3114e-04        6.0758e-03
        mass_fit_mc_mode401_momentum_costheta_174.cpp.sh.out        9.1181e-01        8.8196e-01        5.7472e-01        1.9693e+00        1.9671e+00        1.3426e+01        6.7249e+02        4.9179e-03        9.2302e-03
        mass_fit_mc_mode401_momentum_costheta_175.cpp.sh.out        -1.0000e+00        -2.0090e+00        5.0409e-01        1.9678e+00        1.9703e+00        5.9517e+01        6.0046e+02        5.0137e-03        6.7324e-03
        mass_fit_mc_mode401_momentum_costheta_176.cpp.sh.out        -7.9971e-02        -8.3593e-01        8.8856e-02        1.9697e+00        1.9684e+00        7.9016e+01        8.6997e+02        1.0397e-03        3.9301e-03
        mass_fit_mc_mode401_momentum_costheta_177.cpp.sh.out        -6.0035e-01        1.7529e-01        7.4450e-01        1.9682e+00        1.9692e+00        3.8795e+01        8.5832e+02        3.3288e-03        8.1353e-03
        mass_fit_mc_mode401_momentum_costheta_178.cpp.sh.out        -4.4285e-01        -9.6804e-01        7.3558e-01        1.9686e+00        1.9687e+00        6.7169e+01        8.5683e+02        3.1349e-03        6.8914e-03
        mass_fit_mc_mode401_momentum_costheta_179.cpp.sh.out        -5.4862e-01        9.3829e-01        8.0021e-01        1.9687e+00        1.9684e+00        2.0834e+01        8.9116e+02        3.4411e-03        9.5591e-03
        mass_fit_mc_mode401_momentum_costheta_180.cpp.sh.out        -6.2334e-02        -1.3004e+00        4.2232e-01        1.9686e+00        1.9683e+00        6.4829e+01        7.9313e+02        3.0847e-03        5.1245e-03
        mass_fit_mc_mode401_momentum_costheta_181.cpp.sh.out        -3.6749e-02        -7.0100e-01        6.6034e-01        1.9688e+00        1.9675e+00        5.2201e+01        8.1783e+02        3.2006e-03        7.2248e-03
        mass_fit_mc_mode401_momentum_costheta_182.cpp.sh.out        -2.2093e-01        -2.7050e-01        7.3020e-01        1.9685e+00        1.9688e+00        5.5524e+01        7.7547e+02        3.5266e-03        7.1688e-03
        mass_fit_mc_mode401_momentum_costheta_183.cpp.sh.out        1.4880e-01        -6.3163e-01        8.5499e-01        1.9685e+00        1.9671e+00        2.6902e+01        8.5406e+02        3.9077e-03        1.1032e-02
        mass_fit_mc_mode401_momentum_costheta_184.cpp.sh.out        -3.3246e-02        -9.6979e-01        7.0465e-02        1.9699e+00        1.9680e+00        1.1790e+02        7.7215e+02        1.5293e-03        4.4301e-03
        mass_fit_mc_mode401_momentum_costheta_185.cpp.sh.out        8.8764e-01        8.5404e-01        7.8871e-01        1.9687e+00        1.9672e+00        2.1655e+01        8.6134e+02        3.7932e-03        1.1042e-02
        mass_fit_mc_mode401_momentum_costheta_186.cpp.sh.out        2.3264e-01        -6.4447e-01        5.9620e-01        1.9686e+00        1.9680e+00        4.4214e+01        8.5070e+02        3.5457e-03        7.3177e-03
        mass_fit_mc_mode401_momentum_costheta_187.cpp.sh.out        -3.1573e-01        -4.3366e-01        3.3317e-02        1.9713e+00        1.9684e+00        7.6224e+01        8.0485e+02        7.0094e-04        4.5582e-03
        mass_fit_mc_mode401_momentum_costheta_188.cpp.sh.out        -5.7928e-02        -6.8108e-01        9.4607e-01        1.9688e+00        1.9611e+00        9.6922e+01        7.9707e+02        4.4666e-03        6.2766e-03
        mass_fit_mc_mode401_momentum_costheta_189.cpp.sh.out        -2.0861e-01        1.6631e-02        4.9726e-01        1.9689e+00        1.9685e+00        3.3170e+01        7.8488e+02        3.3578e-03        6.9057e-03
        mass_fit_mc_mode401_momentum_costheta_190.cpp.sh.out        -1.7144e-01        -7.2163e-01        8.7893e-01        1.9691e+00        1.9670e+00        5.4876e+01        7.8312e+02        4.4823e-03        8.2587e-03
        mass_fit_mc_mode401_momentum_costheta_191.cpp.sh.out        2.0772e-01        -3.5306e-01        5.4426e-01        1.9687e+00        1.9683e+00        5.5593e+01        7.5941e+02        3.7809e-03        6.6244e-03
        mass_fit_mc_mode401_momentum_costheta_192.cpp.sh.out        -6.3421e-02        -3.6742e-01        4.9683e-01        1.9691e+00        1.9686e+00        8.3084e+01        6.8792e+02        3.4915e-03        5.5015e-03
        mass_fit_mc_mode401_momentum_costheta_193.cpp.sh.out        -4.4554e-01        -1.2585e+00        3.8844e-02        1.9707e+00        1.9686e+00        7.6684e+01        6.6641e+02        9.2478e-04        5.1493e-03
        mass_fit_mc_mode401_momentum_costheta_194.cpp.sh.out        1.1644e+00        -2.4199e+00        5.4418e-02        1.9695e+00        1.9684e+00        1.1305e+02        6.3693e+02        2.8902e-04        5.1258e-03
        mass_fit_mc_mode401_momentum_costheta_195.cpp.sh.out        1.3753e-01        -2.5364e-01        1.8383e-01        1.9696e+00        1.9682e+00        5.3095e+01        6.6391e+02        3.6864e-03        5.9896e-03
        mass_fit_mc_mode401_momentum_costheta_196.cpp.sh.out        2.7613e-01        -2.8724e+00        9.0761e-01        1.9694e+00        1.9620e+00        1.8966e+02        5.5734e+02        3.8624e-03        2.4311e-03
        mass_fit_mc_mode401_momentum_costheta_197.cpp.sh.out        -1.4650e-01        -1.0030e+00        8.0180e-02        1.9728e+00        1.9686e+00        6.8846e+01        6.3116e+02        2.1967e-03        6.0565e-03
        mass_fit_mc_mode401_momentum_costheta_198.cpp.sh.out        6.1776e-01        -7.6025e-01        1.6147e-01        1.9628e+00        1.9691e+00        1.8253e+01        6.6414e+02        1.0145e-02        5.6005e-03
        mass_fit_mc_mode401_momentum_costheta_199.cpp.sh.out        3.4972e-01        -1.0457e+00        5.8584e-02        1.9695e+00        1.9686e+00        3.8824e+01        6.1818e+02        1.2159e-03        6.8366e-03
        mass_fit_mc_mode401_momentum_costheta_200.cpp.sh.out        8.4391e-02        -8.6538e-02        3.0769e-02        1.9669e+00        1.9682e+00        3.4921e+01        5.9208e+02        1.2698e-03        6.5608e-03
        mass_fit_mc_mode401_momentum_costheta_201.cpp.sh.out        2.7170e-01        -8.2071e-01        4.8322e-01        1.9682e+00        1.9685e+00        8.3655e+01        8.3633e+02        3.1309e-03        4.5704e-03
        mass_fit_mc_mode401_momentum_costheta_202.cpp.sh.out        2.1655e-01        -1.0995e+00        7.2533e-01        1.9685e+00        1.9687e+00        4.7175e+01        8.5583e+02        3.4432e-03        7.4453e-03
        mass_fit_mc_mode401_momentum_costheta_203.cpp.sh.out        -2.7764e-01        -1.2146e+00        4.8982e-01        1.9685e+00        1.9683e+00        9.2091e+01        8.3791e+02        2.8186e-03        5.3942e-03
        mass_fit_mc_mode401_momentum_costheta_204.cpp.sh.out        -4.2516e-01        -3.6821e-01        4.6932e-02        1.9693e+00        1.9684e+00        6.3679e+01        8.3536e+02        2.6698e-04        4.4194e-03
        mass_fit_mc_mode401_momentum_costheta_205.cpp.sh.out        -3.9747e-02        -1.0918e+00        5.1992e-01        1.9678e+00        1.9686e+00        5.1940e+01        8.0613e+02        2.8739e-03        5.7227e-03
        mass_fit_mc_mode401_momentum_costheta_206.cpp.sh.out        -1.9506e-01        -5.9144e-02        6.9966e-01        1.9686e+00        1.9679e+00        5.4032e+01        8.1406e+02        3.5907e-03        6.9977e-03
        mass_fit_mc_mode401_momentum_costheta_207.cpp.sh.out        -3.2757e-01        -5.6084e-02        6.9138e-01        1.9684e+00        1.9683e+00        3.2145e+01        8.3078e+02        3.2487e-03        8.8933e-03
        mass_fit_mc_mode401_momentum_costheta_208.cpp.sh.out        -3.3521e-01        -1.0146e+00        2.8497e-01        1.9687e+00        1.9686e+00        7.5222e+01        7.7077e+02        2.6990e-03        4.8949e-03
        mass_fit_mc_mode401_momentum_costheta_209.cpp.sh.out        -2.0785e-01        -8.7738e-01        7.4731e-01        1.9683e+00        1.9692e+00        6.0506e+01        8.1449e+02        3.4691e-03        6.5458e-03
        mass_fit_mc_mode401_momentum_costheta_210.cpp.sh.out        2.3252e-01        2.9433e-02        6.4717e-01        1.9690e+00        1.9674e+00        5.5386e+01        8.2458e+02        3.5206e-03        7.3166e-03
        mass_fit_mc_mode401_momentum_costheta_211.cpp.sh.out        2.6306e-01        -2.9925e-01        7.4800e-01        1.9690e+00        1.9672e+00        5.4276e+01        8.1870e+02        3.6728e-03        7.2840e-03
        mass_fit_mc_mode401_momentum_costheta_212.cpp.sh.out        -5.2194e-02        -8.8088e-01        3.5400e-02        1.9706e+00        1.9685e+00        8.7505e+01        8.0858e+02        1.4578e-03        4.8333e-03
        mass_fit_mc_mode401_momentum_costheta_213.cpp.sh.out        -6.3295e-02        -4.6962e-02        7.2657e-01        1.9687e+00        1.9679e+00        3.7631e+01        7.7337e+02        4.0847e-03        8.3124e-03
        mass_fit_mc_mode401_momentum_costheta_214.cpp.sh.out        6.9625e-02        -1.1743e+00        4.5791e-01        1.9691e+00        1.9684e+00        8.0431e+01        7.8758e+02        3.1071e-03        6.0958e-03
        mass_fit_mc_mode401_momentum_costheta_215.cpp.sh.out        -5.2338e-03        -4.5029e-01        5.3202e-01        1.9689e+00        1.9692e+00        4.3505e+01        7.8561e+02        3.4699e-03        6.9660e-03
        mass_fit_mc_mode401_momentum_costheta_216.cpp.sh.out        -3.8697e-02        -1.1631e+00        2.7102e-01        1.9718e+00        1.9674e+00        1.1948e+02        6.6647e+02        3.6088e-03        4.1967e-03
        mass_fit_mc_mode401_momentum_costheta_217.cpp.sh.out        5.1008e-02        -4.9578e-01        1.3284e-02        1.9733e+00        1.9686e+00        7.9232e+01        7.1775e+02        1.8522e-04        4.9663e-03
        mass_fit_mc_mode401_momentum_costheta_218.cpp.sh.out        -3.2312e-01        -1.6668e-01        7.1783e-01        1.9686e+00        1.9685e+00        4.2901e+01        7.4809e+02        4.1877e-03        8.6847e-03
        mass_fit_mc_mode401_momentum_costheta_219.cpp.sh.out        4.7840e-02        -7.1592e-01        5.3217e-02        1.9675e+00        1.9685e+00        4.6764e+01        6.7624e+02        8.2767e-04        6.0688e-03
        mass_fit_mc_mode401_momentum_costheta_220.cpp.sh.out        1.9657e-01        -4.1220e-01        5.0420e-01        1.9691e+00        1.9690e+00        2.9918e+01        6.8509e+02        4.2097e-03        7.5822e-03
        mass_fit_mc_mode401_momentum_costheta_221.cpp.sh.out        7.4560e-02        -4.8934e-01        1.6747e-02        1.9689e+00        1.9689e+00        5.3214e+01        6.4678e+02        8.1472e-05        5.4683e-03
        mass_fit_mc_mode401_momentum_costheta_222.cpp.sh.out        2.1089e-01        -1.2768e-01        5.7450e-01        1.9692e+00        1.9674e+00        2.6982e+01        6.9202e+02        4.6067e-03        8.4475e-03
        mass_fit_mc_mode401_momentum_costheta_223.cpp.sh.out        -7.3553e-02        1.4221e-01        9.3739e-02        1.9675e+00        1.9688e+00        5.4216e+01        6.4180e+02        1.1256e-03        6.4795e-03
        mass_fit_mc_mode401_momentum_costheta_224.cpp.sh.out        9.9649e-01        1.4783e-01        1.2380e-01        1.9657e+00        1.9690e+00        8.1864e+00        7.2683e+02        1.6570e-02        5.8221e-03
        mass_fit_mc_mode401_momentum_costheta_225.cpp.sh.out        9.1236e-02        -3.6861e-01        9.2096e-01        1.9687e+00        1.9702e+00        2.7630e+01        5.6737e+02        6.7815e-03        1.7244e-03
        mass_fit_mc_mode401_momentum_costheta_226.cpp.sh.out        -3.2073e-01        -1.1273e+00        2.6693e-01        1.9686e+00        1.9682e+00        7.9450e+01        8.8553e+02        2.7563e-03        4.3771e-03
        mass_fit_mc_mode401_momentum_costheta_227.cpp.sh.out        1.5187e-01        -1.9048e+00        3.2156e-01        1.9687e+00        1.9679e+00        8.0823e+01        8.7013e+02        2.3925e-03        4.7555e-03
        mass_fit_mc_mode401_momentum_costheta_228.cpp.sh.out        -2.7177e-01        2.1092e-01        6.7862e-01        1.9682e+00        1.9697e+00        4.1614e+01        8.5838e+02        3.0283e-03        7.5717e-03
        mass_fit_mc_mode401_momentum_costheta_229.cpp.sh.out        1.4479e-01        -8.9753e-01        7.4725e-01        1.9684e+00        1.9680e+00        4.7887e+01        8.5315e+02        3.3793e-03        7.0582e-03
        mass_fit_mc_mode401_momentum_costheta_230.cpp.sh.out        -3.9760e-01        -1.6483e+00        4.4481e-01        1.9684e+00        1.9684e+00        1.0642e+02        7.8558e+02        2.5928e-03        4.9095e-03
        mass_fit_mc_mode401_momentum_costheta_231.cpp.sh.out        -3.4808e-01        -4.4335e-01        5.6605e-01        1.9682e+00        1.9693e+00        4.7398e+01        8.3860e+02        3.1538e-03        6.1895e-03
        mass_fit_mc_mode401_momentum_costheta_232.cpp.sh.out        5.7246e-01        -1.7071e+00        5.4556e-02        1.9674e+00        1.9685e+00        1.1947e+02        7.7157e+02        1.0162e-03        4.1552e-03
        mass_fit_mc_mode401_momentum_costheta_233.cpp.sh.out        -5.9576e-01        2.8507e-01        7.3165e-01        1.9688e+00        1.9677e+00        1.7440e+01        8.2154e+02        3.4406e-03        8.3518e-03
        mass_fit_mc_mode401_momentum_costheta_234.cpp.sh.out        1.4327e-01        -1.5534e+00        4.3450e-02        1.9688e+00        1.9686e+00        1.0218e+02        7.8483e+02        5.7182e-04        4.1988e-03
        mass_fit_mc_mode401_momentum_costheta_235.cpp.sh.out        2.3557e-01        -1.0746e+00        4.2269e-01        1.9685e+00        1.9682e+00        6.4536e+01        8.1435e+02        3.0725e-03        5.5533e-03
        mass_fit_mc_mode401_momentum_costheta_236.cpp.sh.out        3.6358e-01        7.4496e-02        4.3019e-01        1.9687e+00        1.9686e+00        3.9480e+01        8.3047e+02        7.0989e-03        3.0552e-03
        mass_fit_mc_mode401_momentum_costheta_237.cpp.sh.out        -1.7397e-01        -3.5666e-01        8.3985e-02        1.9681e+00        1.9685e+00        6.1117e+01        8.0588e+02        1.8263e-03        4.8631e-03
        mass_fit_mc_mode401_momentum_costheta_238.cpp.sh.out        3.8215e-01        -7.1368e-01        2.7896e-01        1.9688e+00        1.9682e+00        6.1647e+01        8.1334e+02        6.5936e-03        3.9384e-03
        mass_fit_mc_mode401_momentum_costheta_239.cpp.sh.out        1.8530e-01        9.9227e-01        8.4185e-01        1.9687e+00        1.9660e+00        1.1478e+01        8.5252e+02        4.0793e-03        1.2975e-02
        mass_fit_mc_mode401_momentum_costheta_240.cpp.sh.out        2.9589e-01        9.8425e-01        6.9432e-01        1.9688e+00        1.9676e+00        2.3122e+01        7.6488e+02        4.2073e-03        8.9484e-03
        mass_fit_mc_mode401_momentum_costheta_241.cpp.sh.out        7.2498e-02        -1.2290e+00        5.5790e-01        1.9681e+00        1.9694e+00        7.2816e+01        7.0926e+02        3.6715e-03        6.3792e-03
        mass_fit_mc_mode401_momentum_costheta_242.cpp.sh.out        -1.6685e-01        -5.2913e-01        6.8480e-01        1.9690e+00        1.9684e+00        4.3016e+01        7.3793e+02        4.1991e-03        7.9861e-03
        mass_fit_mc_mode401_momentum_costheta_243.cpp.sh.out        -7.9792e-02        -5.9370e-01        7.0664e-01        1.9692e+00        1.9678e+00        6.7345e+01        7.4262e+02        4.4730e-03        7.6115e-03
        mass_fit_mc_mode401_momentum_costheta_244.cpp.sh.out        2.6121e-01        -1.3700e+00        1.0000e-02        1.9737e+00        1.9688e+00        9.9470e+01        6.8454e+02        9.1939e-05        5.1093e-03
        mass_fit_mc_mode401_momentum_costheta_245.cpp.sh.out        5.0933e-02        -6.3889e-01        6.2431e-01        1.9678e+00        1.9700e+00        6.2502e+01        6.7045e+02        4.3939e-03        7.1202e-03
        mass_fit_mc_mode401_momentum_costheta_246.cpp.sh.out        -3.7143e-02        -6.8225e-01        1.5344e-01        1.9670e+00        1.9688e+00        7.5527e+01        6.4350e+02        2.0214e-03        6.2284e-03
        mass_fit_mc_mode401_momentum_costheta_247.cpp.sh.out        -1.3122e-01        -5.1530e-01        8.1871e-02        1.9714e+00        1.9687e+00        9.4767e+01        6.0014e+02        8.3908e-04        5.8550e-03
        mass_fit_mc_mode401_momentum_costheta_248.cpp.sh.out        -2.5177e-01        -6.5216e-01        5.9287e-01        1.9701e+00        1.9667e+00        5.4638e+01        6.7838e+02        5.0245e-03        7.7561e-03
        mass_fit_mc_mode401_momentum_costheta_249.cpp.sh.out        -7.2080e-01        9.9717e-02        3.2430e-01        1.9688e+00        1.9688e+00        2.8460e+01        6.8655e+02        4.0263e-03        7.6560e-03
        mass_fit_mc_mode401_momentum_costheta_250.cpp.sh.out        -2.5000e+00        -3.5000e+00        3.7645e-01        1.9660e+00        1.9710e+00        6.2633e+01        5.1930e+02        4.3919e-03        5.7853e-03
        mass_fit_mc_mode401_momentum_costheta_251.cpp.sh.out        8.2360e-01        -1.5112e+00        5.6077e-01        1.9687e+00        1.9679e+00        5.1680e+01        8.7624e+02        2.9963e-03        5.5439e-03
        mass_fit_mc_mode401_momentum_costheta_252.cpp.sh.out        5.3402e-01        -1.2921e+00        7.1238e-01        1.9687e+00        1.9680e+00        7.6917e+01        8.7307e+02        3.2709e-03        5.5512e-03
        mass_fit_mc_mode401_momentum_costheta_253.cpp.sh.out        7.0524e-01        -7.9495e-01        8.0861e-01        1.9686e+00        1.9670e+00        2.0222e+01        9.0483e+02        3.4151e-03        8.6915e-03
        mass_fit_mc_mode401_momentum_costheta_254.cpp.sh.out        5.2990e-01        3.4208e-01        7.1749e-01        1.9686e+00        1.9679e+00        2.2410e+01        8.7468e+02        3.2464e-03        7.6949e-03
        mass_fit_mc_mode401_momentum_costheta_255.cpp.sh.out        5.8144e-01        9.3211e-01        7.3045e-01        1.9684e+00        1.9690e+00        1.2356e+01        8.8463e+02        3.5502e-03        8.8774e-03
        mass_fit_mc_mode401_momentum_costheta_256.cpp.sh.out        -1.0492e-01        -1.1351e+00        1.1466e-02        1.9826e+00        1.9685e+00        8.5711e+01        7.6529e+02        1.7080e-03        3.9314e-03
        mass_fit_mc_mode401_momentum_costheta_257.cpp.sh.out        -2.6839e-01        -7.6033e-01        8.6814e-01        1.9688e+00        1.9675e+00        7.7749e+01        8.0227e+02        3.8007e-03        7.7989e-03
        mass_fit_mc_mode401_momentum_costheta_258.cpp.sh.out        3.1554e-01        -2.9128e-01        8.0967e-01        1.9687e+00        1.9696e+00        2.6579e+01        8.4134e+02        3.7055e-03        1.2179e-02
        mass_fit_mc_mode401_momentum_costheta_259.cpp.sh.out        3.7869e-01        -1.6516e+00        7.3961e-01        1.9685e+00        1.9678e+00        6.3952e+01        7.6808e+02        3.3188e-03        7.3738e-03
        mass_fit_mc_mode401_momentum_costheta_260.cpp.sh.out        -4.1079e-02        -8.9552e-01        1.3583e-01        1.9667e+00        1.9689e+00        9.8384e+01        8.0164e+02        2.2012e-03        4.6409e-03
