3.94	28.07648077	53.48880747
3.945	0.001094279	1.748534317
3.95	56.30182365	62.64860973
3.955	238.7482863	78.47691635
3.96	2.77E-07	0.003371956
3.965	6.43E-07	0.036849299
3.97	150.950898	80.99123111
3.975	71.53205778	54.64158349
3.98	236.4129495	97.54161973
3.985	75.86320785	83.96850062
3.99	2.35E-05	0.047024354
3.995	42253.94734	1236.05366
4	197.306804	90.14821809
4.005	175.5848348	94.20686941
4.00762	242.0945873	12.7257863
4.01	337.0204433	115.6696392
4.012	214.4153095	127.2885705
4.014	407.1226188	121.6203158
4.016	285.0876196	114.7508203
4.018	299.0036236	119.7721715
4.02	349.9154919	123.8051969
4.025   316.6788156399931               123.95364361166801
4.03	367.7585564	75.36638004
4.035	422.1653582	126.9461848
4.04	263.1085633	113.5516697
4.05	0.008675517	2.502090264
4.055	94.17918033	84.52459344
4.06	231.5003267	118.187225
4.065	83.83370797	86.82219133
4.07	2.61E-06	0.052916843
4.08	110.6093602	66.20287739
4.08545	73.60397881	30.52181044
4.09	1146.989854	173.8825482
4.1	129.7809797	88.65766151
4.11	118.4144404	105.3439832
4.12	742.8382277	132.2113515
4.12848	584.4717995	18.65680279
4.13	527.9357172	137.2065469
4.14	548.0816248	136.8222058
4.145	882.576848	154.6954246
4.15	1055.903755	173.9381042
4.15744	917.9072642	21.73907111
4.16	769.9710136	147.6893625
4.17	1005.800396	107.3459297
4.18	753.6413069	165.8087168
4.18859	927.3518609	68.63553416
4.1888	989.6084409	19.93897615
4.19	1120.699829	173.3345135
4.195	908.8310153	167.9625548
4.1989	945.1637525	19.82416216
4.2	1130.710674	171.6058087
4.203	926.6133365	178.3732037
4.206	986.2398047	163.5337303
4.20773	927.067865	59.87193495
4.2092	897.7001421	19.48240078
4.21	743.0344605	147.6724403
4.215	790.6328125	148.1150387
4.21713	821.8949576	57.5323066
4.2187	778.7836801	18.27672845
4.22	856.0961155	150.8539411
4.225	508.8210742	114.5300105
4.22626	646.2269296	11.58227756
4.23	620.622283	133.8525906
4.235	763.1759515	143.3426334
4.2357	650.5050448	16.4738063
4.24	783.9925556	146.9422249
4.24166	618.9245143	50.22711972
4.243	703.2445798	128.1662596
4.2438	650.9548605	16.26955369
4.245	511.256446	131.1868622
4.248	564.139649	128.2036796
4.25	859.1140342	151.1466386
4.255	632.8548614	131.8313435
4.25797	578.8019724	12.60996699
4.26	389.3717137	127.0554942
4.265	396.2603842	119.7655869
4.2668	606.2328379	15.889026
4.27	536.0283412	118.073664
4.275	371.4651579	117.1609049
4.2777	572.5372541	27.08232392
4.28	562.7987711	123.5890077
4.285	621.9500381	121.3065297
4.28788	473.3413444	15.31681387
4.29	439.0000371	120.2711568
4.3	483.0119044	114.1232716
4.30789	486.908033	52.776889
4.31	510.6282351	116.5087494
4.31205	393.108584	14.72302904
4.32	518.9021241	112.2165636
4.33	374.9463764	101.5573705
4.33739	387.0219736	14.79627517
4.34	377.0456779	104.4737854
4.35	388.7635031	115.3278051
4.35826	451.8174194	15.13918136
4.36	297.9095386	122.1791035
4.37	693.5810832	135.8290295
4.37737	465.5196816	15.96656764
4.38	696.6045144	144.6797497
4.3874	522.1988008	50.50731419
4.39	579.9704994	148.0012358
4.395	415.9516078	126.3340121
4.39645	592.1015065	17.35015542
4.4	539.3390171	143.4577566
4.41	941.3948012	169.7208619
4.41558	657.6213973	12.47450991
4.42	1083.376883	168.3467558
4.425	466.3087842	146.4792
4.43	736.8404335	186.2021981
4.43624	716.7174049	17.80785907
4.44	672.6657207	144.6278778
4.45	568.4918937	159.313316
4.46	741.001621	131.884184
4.46706	511.9764577	35.63874162
4.48	390.7738232	131.5476237
4.5	296.3471897	124.5820342
4.52	400.7618375	108.6441298
4.52714	406.9756647	33.48775277
4.54	510.3509795	115.4865468
4.55	291.2691361	116.8469559
4.56	273.6678833	129.8572111
4.57	420.4642631	123.3988063
4.5745	456.915539	51.28333702
4.58	355.6069877	121.160443
4.59	353.4376825	129.1231739
4.59953	394.9299482	14.85341987
4.61186	394.0197655	34.78965707
4.628	377.8915583	15.53906625
4.64091	400.3198246	15.56668285
4.66124	414.1018042	16.04447008
4.68192	435.6919506	9.230194839
4.69882	431.0001939	16.48615656
4.7397	463.0109596	30.05828131
4.75005	453.211118	19.92861196
4.78054	440.3082507	16.8622506
4.84307	391.3482483	16.7412247
4.91802	383.5085338	26.11639541
4.95093	397.9805033	31.27456454
